time,freemem@tsung_controller@ip-172-31-13-99 
0,376170.2265625 
10,376170.2265625 
20,376170.2265625 
30,376170.2265625 
40,376170.2265625 
50,376170.2265625 
60,376170.2265625 
70,376170.2265625 
80,376170.2265625 
90,376170.2265625 
100,376170.2265625 
110,376170.2265625 
120,376170.2265625 
130,376170.2265625 
140,376170.2265625 
150,376170.2265625 
160,376170.2265625 
170,376170.2265625 
180,376170.2265625 
190,376170.2265625 
200,376170.2265625 
210,376170.2265625 
220,376170.2265625 
230,376170.2265625 
240,376170.2265625 
250,376170.2265625 
260,376170.2265625 
270,376170.2265625 
280,376170.2265625 
290,376170.2265625 
300,376170.2265625 
310,376170.2265625 
320,376170.2265625 
330,376170.2265625 
340,376170.2265625 
350,376170.2265625 
360,376170.2265625 
370,376170.2265625 
380,376170.2265625 
390,376170.2265625 
400,376170.2265625 
410,376170.2265625 
420,376170.2265625 
430,376170.2265625 
440,376170.2265625 
450,376170.2265625 
460,376170.2265625 
470,376170.2265625 
480,376170.2265625 
490,376170.2265625 
500,376170.2265625 
510,376170.2265625 
520,376170.2265625 
530,376170.2265625 
540,376170.2265625 
550,376170.2265625 
560,376170.2265625 
570,376170.2265625 
580,376170.2265625 
590,376170.2265625 
600,376170.2265625 
610,376170.2265625 
620,376170.2265625 
630,376170.2265625 
640,376170.2265625 
650,376170.2265625 
660,376170.2265625 
670,376170.2265625 
680,376170.2265625 
690,376170.2265625 
700,376170.2265625 
710,376170.2265625 
720,376170.2265625 
730,376170.2265625 
740,376170.2265625 
750,376170.2265625 
760,376170.2265625 
770,376170.2265625 
780,376170.2265625 
790,376170.2265625 
800,376170.2265625 
810,376170.2265625 
820,376170.2265625 
830,376170.2265625 
840,376170.2265625 
850,376170.2265625 
860,376170.2265625 
870,376170.2265625 
880,376170.2265625 
890,376170.2265625 
900,376170.2265625 
910,376170.2265625 
920,376170.2265625 
930,376170.2265625 
940,376170.2265625 
950,376170.2265625 
960,376170.2265625 
970,376170.2265625 
