time,cpu@tsung_controller@ip-172-31-13-99 
0,0.21752832922300394 
10,0.04580995117075659 
20,0.04580995117075659 
30,0.04580995117075659 
40,0.04580995117075659 
50,0.04580995117075659 
60,0.04580995117075659 
70,0.04580995117075659 
80,0.04580995117075659 
90,0.04580995117075659 
100,0.04580995117075659 
110,0.04580995117075659 
120,0.04580995117075659 
130,0.04580995117075659 
140,0.04580995117075659 
150,0.04580995117075659 
160,0.04580995117075659 
170,0.04580995117075659 
180,0.04580995117075659 
190,0.04580995117075659 
200,0.04580995117075659 
210,0.04580995117075659 
220,0.04580995117075659 
230,0.04580995117075659 
240,0.04580995117075659 
250,0.04580995117075659 
260,0.04580995117075659 
270,0.04580995117075659 
280,0.04580995117075659 
290,0.04580995117075659 
300,0.04580995117075659 
310,0.04580995117075659 
320,0.04580995117075659 
330,0.04580995117075659 
340,0.04580995117075659 
350,0.04580995117075659 
360,0.04580995117075659 
370,0.04580995117075659 
380,0.04580995117075659 
390,0.0343510258465446 
400,0.01665677670549778 
410,0.014576348832850925 
420,0.011450699533644236 
430,0.011450699533644236 
440,0.008328301651085803 
450,0.006246161213420919 
460,0.006246161213420919 
470,0.006246161213420919 
480,0.006246161213420919 
490,0.006246161213420919 
500,0.006246161213420919 
510,0.006246161213420919 
520,0.006246161213420919 
530,0.006246161213420919 
540,0.006246161213420919 
550,0.006246161213420919 
560,0.006246161213420919 
570,0.006246161213420919 
580,0.006246161213420919 
590,0.006246161213420919 
600,0.006246161213420919 
610,0.006246161213420919 
620,0.006246161213420919 
630,0.006246161213420919 
640,0.006246161213420919 
650,0.006246161213420919 
660,0.006246161213420919 
670,0.006246161213420919 
680,0.006246161213420919 
690,0.006246161213420919 
700,0.006246161213420919 
710,0.006246161213420919 
720,0.006246161213420919 
730,0.006246161213420919 
740,0.006246161213420919 
750,0.006246161213420919 
760,0.006246161213420919 
770,0.006246161213420919 
780,0.006246161213420919 
790,0.006246161213420919 
800,0.006246161213420919 
810,0.006246161213420919 
820,0.006246161213420919 
830,0.006246161213420919 
840,0.006246161213420919 
850,0.006246161213420919 
860,0.006246161213420919 
870,0.006246161213420919 
880,0.006246161213420919 
890,0.006246161213420919 
900,0.006246161213420919 
910,0.006246161213420919 
920,0.006246161213420919 
930,0.006246161213420919 
940,0.006246161213420919 
950,0.006246161213420919 
960,0.006246161213420919 
970,0.006246161213420919 
