time,tr_book_rate_service,tr_create_service,page,tr_manage_appointments,tr_realistic_flow,tr_book_service,tr_browse 
70,2570.7510713949896,5548.045967419587,113.5105141705974,2375.49016708885,14365.15678058683,2742.6496381784373,4386.181018146817 
80,3842.663796253786,5549.20432699523,104.57309230047852,2825.016313289338,13957.43913017587,3163.7424410792605,4171.8714209121235 
90,4677.970093298673,7138.867188253314,106.36323291770617,2494.0493739295393,13772.622862512466,2943.2048133416874,4300.712319231925 
100,4840.400237005693,4736.0138691201955,110.40758498883899,2335.307440883302,11441.949531505388,3278.5616014720695,4172.746952604455 
110,6149.46082144995,5375.913846953277,621.62844450082,2701.550213104606,10186.901870754087,2837.8056267985025,3959.9172880689475 
120,6579.230709140817,7637.708374941704,1502.2717701535828,2672.4750064843633,8598.134583549989,3077.395329988857,4401.658187702494 
130,7220.683566435197,4651.578164338206,2604.357132938937,2572.6026188852056,8291.620810357412,2403.7143776322782,3610.4541086815375 
140,1711.7907885477298,2603.1106981636876,3269.875683427858,3898.3548182670993,8688.50342623279,1840.9247260656934,3618.8527490889405 
150,5489.778073403292,5431.1372843714735,3727.527931387123,4071.11858328589,10061.678074346431,3773.536476898094,2168.434815390646 
160,5449.116992047777,3417.050100636074,4575.379815408201,3711.6177000195657,7730.468009012419,3466.1928613410937,3978.836553688264 
170,1730.3664867997477,3381.9011811452788,4600.431630590231,4212.61295036037,12191.781388805704,5640.689740335305,3874.4523856712653 
180,3560.1505011376366,3046.916602366181,5680.594151496739,3866.8176827336815,13406.35459725093,3851.687906760921,4324.721329049724 
190,4737.839834793311,7278.926805034442,6450.504943904986,6635.451226957233,16787.46537423644,9827.241283597696,5487.323511448874 
200,11381.222265015596,13667.101319793761,5966.795698240777,11242.880144135916,20463.425056035067,12080.971760486818,12491.426874933844 
210,11360.951756981443,12494.580453165667,5130.145710407975,8789.793980476055,24946.034664080038,12645.96827247077,9636.267059611248 
220,12876.59585394907,9801.404107922983,4674.304162952349,8531.895852535701,23890.447433551886,10203.168900557339,12005.771294537466 
230,10620.928926891007,8058.910757424015,4378.742859491305,6863.154791919866,23003.393918432474,8024.370038804206,7535.231551842199 
240,9884.89820176083,10519.810948320663,4340.798267187302,7353.306820037889,20118.70354783217,7205.751418987419,7288.529432560855 
250,9817.332099189001,8158.92728695136,4266.662546788792,6955.758692204034,18655.63942815306,9644.499242445734,8364.951776017655 
260,7732.196291263746,5729.334925567985,4189.300973856615,7684.394852796386,13378.678984353102,8953.98408285562,8018.403798627486 
270,9393.070394929995,7884.265428453702,3731.579616936027,7299.044650060389,6187.703431362652,7940.745496358855,7596.521983719302 
280,7650.327512544277,590.2384999999995,3676.777789476332,8298.543748564964,10978.13020919704,7389.011556883809,8497.592946914947 
290,8540.701281937841,0,3403.1732458387423,6466.3086839541165,1115.0035000000062,8846.910926303497,9510.16320137252 
300,7317.889856298286,0,3428.1436828634787,8285.53676732479,0,8639.869613366373,2888.3073360888316 
310,9232.636741933471,0,3450.1804063214527,5897.470856349915,0,6901.82616541119,4436.602834101185 
320,11015.777940419604,0,3443.842958052447,6537.395032916833,0.0,2430.678,0.0 
330,8821.518164011202,0,2896.564562334045,6615.964167112798,0,2583.5151252247183,992.6670000000013 
340,7143.623091498815,0,2564.1927263215384,4403.20289217656,0,8309.398999999998,0 
350,6959.689197677517,0,2354.5724138713604,4425.769548405135,0,5657.317475499496,0 
360,3759.876517338392,0,2528.16766483766,4893.52166407091,0,0,0 
370,6668.506148145576,0,2387.790579033516,5055.215876066395,0,2828.1659999999974,0.0 
380,6680.188158797675,0,1996.431921436378,4254.69091196013,0,0,0 
390,126.07599999999547,0,2990.445375887225,8814.208539187348,0,0,0 
400,5453.515500000001,0,2381.7198060712003,3948.0646717733725,0,0,0 
410,0.0,0,1789.8477417216084,4591.772500000001,0,0.0,0 
420,0,0,744.5034426233093,561.1509999999998,0,0,0 
430,0,0,15.295499999999997,0,0,0,0 
440,0.0,0,11.131,0,0,0,0 
450,0,0,114.79118420917453,0.0,180.08199999999988,0,0 
460,0,1804.6734032750428,120.88902910414942,1171.1836773066514,2680.4197427424333,0,0 
470,0,3069.140432448265,122.99203242275277,1500.9119153994218,5779.925976536862,0,1957.4325 
480,0,3658.6707438579115,224.06193948109077,1884.2231126398735,8744.594662179677,1672.7692715601756,2772.9959900027015 
490,3441.5030000000006,4472.6403489895565,1492.840779896756,2278.0688548451635,7691.4521985542815,1989.3110942596081,3172.868782005259 
500,1641.411524430878,4854.828685105636,2574.4905044989832,3497.6835595769385,7694.589956461546,1539.3335557078576,3731.6901855998694 
510,877.3820000000014,6345.3393751347485,3559.9973886645794,2528.271178033755,8233.440059939627,2962.5351414177776,3451.716002560533 
520,2752.441141305778,10398.541305278293,5813.337909332336,3449.915011109856,10654.001464780818,3019.9023935190016,4080.516119134092 
530,7793.370966286315,13302.036404874249,5197.604992222469,11564.442494383014,15490.187270525377,8472.155598825728,10288.87537915953 
540,12881.259810855481,12145.650701256443,4224.166422422463,8843.979689177064,16844.787664783016,11784.450890603042,10344.58531340227 
550,12637.313095888263,8702.014701221056,3551.3500885139188,5877.813517933781,20343.56348284205,9567.875074206377,9355.483025983138 
560,9153.346836557363,6949.756171835538,3226.506455044212,5728.482122961426,22785.171690651387,7163.265751971621,7446.548196657637 
570,8989.163666987644,8418.991500129992,3122.0584624608264,5923.962706946495,22307.861921198957,6586.925189674904,6915.448206076341 
580,8723.986661042763,8263.94149569883,3028.065163473477,5618.93791693703,21691.56004474767,5837.636506292846,7126.951603356915 
590,7229.5089295058515,9536.718856002299,2928.712599930785,5882.98377052518,20078.823624950597,6133.308667048841,7202.988242068819 
600,6420.432044592249,7843.584327083057,2864.1144898669036,5899.906674905922,18592.289918443767,6144.826906990027,7473.714566418136 
610,7607.662927306267,8120.110743383507,2757.3031355125963,5655.830978687155,17407.8020094917,6818.908976357812,7289.196590865228 
620,7552.672731628692,7407.93494846772,2783.2310211443983,5721.33302133458,16746.91888751214,6939.072780707022,6609.128262922352 
