time,session 
50,56079.133 
60,61786.19 
70,75968.675 
80,87387.134 
90,94235.311 
100,101638.11 
110,105559.259 
120,105559.259 
130,105559.259 
140,116330.873 
150,116330.873 
160,123015.641 
170,123015.641 
180,123015.641 
190,131339.527 
200,148045.683 
210,148045.683 
220,158173.724 
230,159337.479 
240,166673.96 
250,169783.591 
260,169783.591 
270,173612.55 
280,189909.918 
290,189909.918 
300,207935.761 
310,207935.761 
320,207935.761 
330,214695.79 
340,226047.47 
350,236323.357 
360,244657.19 
370,248031.404 
380,256558.684 
390,256558.684 
400,256558.684 
410,256558.684 
420,256558.684 
430,256558.684 
440,256558.684 
450,281049.491 
460,281049.491 
470,281049.491 
480,281049.491 
490,281049.491 
500,281049.491 
510,281049.491 
520,281049.491 
530,281049.491 
540,281049.491 
550,281049.491 
560,281049.491 
570,281049.491 
580,281049.491 
590,281049.491 
600,281049.491 
610,281049.491 
620,281049.491 
630,281049.491 
640,281049.491 
650,281049.491 
660,281049.491 
670,281049.491 
680,281049.491 
690,281049.491 
700,281049.491 
710,281049.491 
720,281049.491 
730,281049.491 
740,281049.491 
750,281049.491 
760,281049.491 
770,281049.491 
780,281049.491 
790,281049.491 
800,281049.491 
810,281049.491 
820,281049.491 
830,281049.491 
840,281049.491 
850,281049.491 
860,281049.491 
870,281049.491 
880,281049.491 
890,281049.491 
900,281049.491 
910,281049.491 
920,281049.491 
930,281049.491 
940,281049.491 
950,281049.491 
960,281049.491 
970,281049.491 
