time,502,200,500,302 
1030,30.9,531.7,186.4,159.3 
1040,611.3,540.6,180.1,164.3 
1050,1249.4,511.5,206.1,182 
1060,1772.4,512.2,189,221.9 
1070,2270.9,538.4,173.2,260.9 
1080,2475.5,536.6,166.2,297.2 
1090,2413.3,537.5,154.7,314.1 
1100,2468.9,526.7,172.5,322.9 
1110,2409.3,542,163.8,345.6 
1120,2502,553.2,153.2,356.3 
1130,2506.1,572.2,132.4,382.4 
1140,2522.6,593.4,132.5,393.5 
1150,2354.8,608.6,104.7,435.7 
1160,1781.5,627.5,103.6,454.7 
1170,1063.5,636.1,95.2,501.4 
1180,441.4,668,87.9,507.1 
1190,57.7,692.6,69.3,536.5 
1200,2,723.4,62.2,498.4 
1210,0,736.2,60,498.4 
1220,0,752.3,39.8,478.8 
1230,0,737.6,30.9,436.9 
1240,0,725.1,16.3,408.2 
1250,0,709.5,10.8,365.9 
1260,0,805.5,3,403.3 
1270,0,1014.3,0.1,549.4 
1280,0,1034.5,0,657.7 
1290,0,499.6,0,451.9 
1300,0,152.8,0,178.8 
1310,0,30,0,42.5 
1320,0,5,0,6.6 
1330,0,0.4,0,0.8 
1340,0,279.2,0,66 
1350,0,411.4,3.7,96 
1360,0,429.9,62.5,101 
1370,179.4,443.4,200.5,98.5 
1380,1522,469.2,221,125.9 
1390,3017.7,433.5,234.6,165.2 
1400,4583.3,471.9,201,241.8 
1410,5322.3,488.9,164.2,307.9 
1420,5432.8,478.4,155,331.7 
1430,5561.3,468.8,148.9,334 
1440,5793.3,483.7,154.8,328 
1450,6065.7,512.9,134.9,365.2 
1460,6033.5,542.5,98.8,417.3 
1470,5941.9,527.4,94.3,425.6 
1480,5686.7,526.9,104.7,443.1 
1490,5166.1,498.8,91.5,407 
1500,5250.8,523.5,102.8,445.1 
1510,5239.3,521.9,105.5,426.5 
1520,5055.1,532.8,106.7,439.3 
1530,4987,541.2,107,431.2 
1540,4209,546.5,118.1,453.8 
1550,2903.2,567.3,105.4,499.2 
1560,1743.6,594.5,90.5,534.5 
1570,939.4,628,73.6,546.6 
1580,340.2,637.1,89.9,499.5 
1590,27.5,642.3,83.9,467.1 
1600,0,653.1,95,428.3 
1610,0,668.5,79,399.9 
1620,0,694.5,50.2,383.9 
1630,0,733.6,34,399.7 
1640,0,819.9,13.4,424.1 
1650,0,945.1,1.6,520.6 
1660,0,1131.8,0.1,682.9 
1670,0,1087.4,0,809.3 
1680,0,381.6,0,418.1 
1690,0,91.7,0,121.6 
1700,0,12.4,0,18.6 
1710,0,1.7,0,2.2 
1712,0,0,0,0 
