time,size_sent,size_rcv 
0,293.4546875,3250.88125 
10,1104.790625,12044.26328125 
20,2210.3078125,23807.57421875 
30,3488.6640625,37180.66328125 
40,4982.86640625,52529.521875 
50,6803.58828125,70724.4296875 
60,8590.43203125,88065.296875 
70,10359.06484375,105099.13984375 
80,12157.9484375,122539.53515625 
90,14014.3640625,140442.86484375 
100,15727.1390625,157048.29375 
110,17305.56796875,172491.87421875 
120,18967.50625,189048.31328125 
130,20680.18984375,205986.3765625 
140,22649.2921875,225254.86171875 
150,24419.36796875,242596.784375 
160,26156.20390625,259401.32890625 
170,27948.82734375,276810.4 
180,29754.34296875,294420.2328125 
190,31624.04453125,312586.8875 
200,33090.275,326302.27734375 
210,34082.55078125,335248.08984375 
220,34905.60625,342274.57421875 
230,35436.6171875,346399.65 
240,35774.12578125,348933.4421875 
250,35886.8359375,349771.49453125 
260,35933.015625,350108.14375 
270,35944.46796875,350197.7125 
280,36053.9296875,351395.66015625 
290,36919.41171875,361037.446875 
300,38549.74140625,378481.61015625 
310,40680.18125,400780.2296875 
320,43169.071875,426727.5046875 
330,46059.9765625,456192.12421875 
340,49351.30234375,488839.25703125 
350,52728.81953125,522007.27578125 
360,56230.50234375,556381.8984375 
370,59985.51953125,592484.50390625 
380,63767.89921875,629275.75078125 
390,67463.9484375,664935.57734375 
400,71132.23203125,701009.4671875 
410,74790.01171875,736343.05546875 
420,78508.04140625,772388.909375 
430,82237.4515625,808435.803125 
440,85837.63984375,843243.0640625 
450,89173.46328125,875423.365625 
460,92522.78046875,908038.1484375 
470,95980.53515625,941713.2875 
480,99188.81796875,972890.08125 
490,101672.81640625,996233.0109375 
500,103531.4765625,1012716.75 
510,104901.22734375,1024481.58203125 
520,105893.81875,1032455.41640625 
530,106509.22265625,1036996.01953125 
540,106795.70859375,1039201.44609375 
550,106874.4453125,1039781.13203125 
560,106901.7453125,1039980.5296875 
570,106920.19296875,1040115.59453125 
580,107771.446875,1049645.88359375 
590,110220.24921875,1075952.40703125 
600,113744.6734375,1112551.4375 
610,117346.83046875,1148792.1203125 
620,120889.834375,1185217.19453125 
630,124865.82578125,1225212.1828125 
640,128981.5796875,1266608.52734375 
650,133105.12109375,1307197.0484375 
660,137409.00546875,1349290.50234375 
670,141598.20390625,1390194.10390625 
680,145763.02890625,1431457.86171875 
690,150043.3359375,1473377.61015625 
700,154276.7703125,1514584.3421875 
710,158531.0703125,1556312.49765625 
720,162847.1171875,1598034.74921875 
730,167159.090625,1639654.0171875 
740,171536.6453125,1680943.025 
750,175643.771875,1720102.26171875 
760,180114.28203125,1761720.853125 
770,184556.065625,1803221.4296875 
780,189097.6046875,1845204.3921875 
790,193554.2671875,1886706.21796875 
800,198091.38828125,1929541.56328125 
810,202721.76875,1974370.7359375 
820,207464.184375,2019331.19765625 
830,212585.56875,2066439.29453125 
840,217820.5765625,2114137.79921875 
850,222737.35546875,2159759.57578125 
860,227020.50078125,2200847.0125 
870,231013.4765625,2240217.34765625 
880,235292.2015625,2280423.82265625 
890,240187.9796875,2322158.396875 
900,245609.63203125,2365014.24609375 
910,249857.94140625,2396657.66484375 
920,251654.03203125,2409838.5359375 
930,252002.5,2412470.6765625 
940,252077.31953125,2413021.03984375 
950,252090.015625,2413122.971875 
960,253370.3765625,2425969.8421875 
970,255590.7171875,2447751.51328125 
980,258170.88125,2472791.459375 
990,261002.79921875,2500643.88984375 
1000,263848.08203125,2528171.02109375 
1010,267021.32734375,2557569.7984375 
1020,270552.1125,2588455.8640625 
1030,274430.86796875,2621204.44453125 
1040,280401.1328125,2655807.971875 
1050,289041.3859375,2692051.4515625 
1060,299968.65390625,2730327.8984375 
1070,313259.59296875,2770323.1140625 
1080,327493.6015625,2810466.51953125 
1090,341606.63984375,2850186.63515625 
1100,356095.678125,2889795.99765625 
1110,370484.04609375,2929168.9390625 
1120,385396.69140625,2969219.1546875 
1130,400421.00078125,3009307.84765625 
1140,415750.0046875,3050971.2875 
1150,430658.3203125,3093124.3046875 
1160,443946.5734375,3134353.43984375 
1170,454525.89921875,3175327.5375 
1180,462390.2421875,3216202.08984375 
1190,468617.3421875,3258147.1828125 
1200,474399.41875,3301447.51875 
1210,480132.15234375,3346626.06015625 
1220,485792.73046875,3392669.57734375 
1230,491055.10703125,3438152.54765625 
1240,496076.8015625,3482360.19921875 
1250,500781.596875,3525416.63984375 
1260,505973.86484375,3573165.13828125 
1270,512784.10234375,3632019.1578125 
1280,520413.31484375,3693073.01328125 
1290,525006.3921875,3725984.33359375 
1300,526632.21796875,3737933.878125 
1310,526990.59140625,3740670.12421875 
1320,527047.2078125,3741102.30234375 
1330,527053.22578125,3741153.39453125 
1340,528504.29765625,3753983.915625 
1350,530794.06171875,3774401.91875 
1360,533427.125,3797238.06171875 
1370,537003.3703125,3823291.64765625 
1380,545363.22265625,3855263.57109375 
1390,559314.8609375,3891138.23515625 
1400,579669.99375,3932630.265625 
1410,603307.44375,3976858.509375 
1420,627512.79375,4020729.41796875 
1430,652104.05078125,4063781.88828125 
1440,677804.50078125,4107703.65546875 
1450,705090.21171875,4152957.621875 
1460,733020.62578125,4198952.34765625 
1470,760592.00859375,4244711.45078125 
1480,787222.93046875,4289836.86640625 
1490,811453.5875,4331874.38046875 
1500,836262.7765625,4375763.23125 
1510,860949.86171875,4419323.290625 
1520,885090.07578125,4463117.48125 
1530,909000.3453125,4507065.02265625 
1540,931361.29375,4549811.69296875 
1550,949566.6734375,4591114.50546875 
1560,963193.7484375,4630965.7171875 
1570,973333.15546875,4670550.06171875 
1580,980552.2625,4709473.6515625 
