time,session 
0,5849.905 
10,16109.815 
20,27546.206 
30,32535.979 
40,47834.04 
50,58385.576 
60,65736.892 
70,76101.918 
80,80099.611 
90,84231.25 
100,85078.658 
110,91231.503 
120,91231.503 
130,91231.503 
140,91231.503 
150,91231.503 
160,92947.289 
170,92947.289 
180,103614.479 
190,103614.479 
200,103614.479 
210,103614.479 
220,103614.479 
230,103614.479 
240,103614.479 
250,103614.479 
260,103614.479 
270,103614.479 
280,103614.479 
290,103614.479 
300,103614.479 
310,103614.479 
320,103614.479 
330,103614.479 
340,103614.479 
350,103614.479 
360,103614.479 
370,103614.479 
380,103614.479 
390,103614.479 
400,108850.379 
410,108850.379 
420,113103.102 
430,113103.102 
440,113103.102 
450,113103.102 
460,113103.102 
470,113103.102 
480,113103.102 
490,113103.102 
500,113103.102 
510,113103.102 
520,113103.102 
530,113103.102 
540,113103.102 
550,113103.102 
560,113103.102 
570,113103.102 
580,113103.102 
590,113103.102 
600,113103.102 
610,113103.102 
620,113103.102 
630,113103.102 
640,113103.102 
650,113103.102 
660,113103.102 
670,113103.102 
680,113103.102 
690,115442.845 
700,124846.609 
710,130503.53 
720,145871.335 
730,150661.962 
740,160089.842 
750,164448.425 
760,179427.874 
770,187111.972 
780,187111.972 
790,206460.861 
800,206460.861 
810,208613.101 
820,211767.964 
830,222129.562 
840,227053.195 
850,230193.803 
860,235447.963 
870,245737.29 
880,258381.708 
890,258381.708 
900,258381.708 
910,258381.708 
920,258381.708 
930,258381.708 
940,258381.708 
950,258381.708 
960,258381.708 
970,258381.708 
980,258381.708 
990,258381.708 
1000,258381.708 
1010,258381.708 
1020,258381.708 
1030,258381.708 
1040,258381.708 
1050,258381.708 
1060,258381.708 
1070,258381.708 
1080,258381.708 
1090,258381.708 
1100,258381.708 
1110,258381.708 
1120,258381.708 
1130,258381.708 
1140,258381.708 
1150,258381.708 
1160,258381.708 
1170,258381.708 
1180,258381.708 
1190,258381.708 
1200,258381.708 
1210,258381.708 
1220,258381.708 
1230,258381.708 
1240,258381.708 
1250,261061.868 
1260,268814.633 
1270,268814.633 
1280,268814.633 
1290,268814.633 
1300,268814.633 
1310,268814.633 
1320,268814.633 
1330,268814.633 
1340,268814.633 
1350,268814.633 
1360,268814.633 
1370,268814.633 
1380,268814.633 
1390,268814.633 
1400,268814.633 
1410,268814.633 
1420,268814.633 
1430,268814.633 
1440,268814.633 
1450,268814.633 
1460,268814.633 
1470,268814.633 
1480,268814.633 
1490,268814.633 
1500,268814.633 
1510,268814.633 
1520,268814.633 
1530,268814.633 
1540,268814.633 
1550,268814.633 
1560,268814.633 
1570,268814.633 
1580,268814.633 
1590,268814.633 
1600,268814.633 
1610,268814.633 
1620,268814.633 
1630,268814.633 
1640,268814.633 
1650,268814.633 
1660,268814.633 
1670,268814.633 
1680,268814.633 
1690,268814.633 
1700,268814.633 
1710,268814.633 
1712,268814.633 
