time,connect,request 
0,0.852235563518677,74.39100237571012 
10,0.4443921915568187,66.84774193009383 
20,1.3613673861232316,62.234596330518805 
30,0.5923213099858566,61.42619736312828 
40,0.6569320194373099,60.78073002071557 
50,0.34779075591510483,64.18929150678846 
60,0.9233466940216636,64.28776810468622 
70,0.4281096966722429,63.51765026116659 
80,0.5259916148029123,66.08044044862751 
90,0.40345944433051983,67.45811986756955 
100,0.3946072031929396,66.20217899810082 
110,0.3526034140581797,64.99723002934348 
120,0.553938040358946,64.03557343932752 
130,0.5298985159964605,64.83962370434952 
140,0.4694335945282834,64.95007221865846 
150,0.4615599056927573,64.68903096005073 
160,0.6537702333989461,65.35185468006145 
170,0.3905384871140812,62.83008386478711 
180,0.7454402976388202,66.58230789639609 
190,0.36818580016984903,65.54790956964085 
200,0,60.08554725664321 
210,0,60.143346569703425 
220,0,66.06655752403697 
230,0,67.2594124103042 
240,0,71.12369937934218 
250,0,62.61038487101555 
260,0,70.05327115889297 
270,0,64.51865063072715 
280,0.4697769748890057,71.7578312203678 
290,0.5880011501834668,71.0273517516709 
300,0.4456987545882996,66.71631922385173 
310,1.1116828729338906,65.30084662121955 
320,0.7659117143969538,64.66404663603114 
330,0.5267008295930402,68.1132665827682 
340,0.5888463385592319,69.70672746418549 
350,0.4297102227908178,66.83949226798421 
360,0.48188006150389556,68.45028272804969 
370,0.6050720956589452,72.0593369193958 
380,0.4983302491646865,74.54108625849061 
390,0.6544661430655752,72.83729524572692 
400,0.8534155952201508,73.39916569296622 
410,0.3793596778456625,72.21312072702196 
420,0.5421895704535966,73.19126598342909 
430,0.3564664246957645,73.22572618500482 
440,0.6303143151502648,72.93501508365257 
450,0.5448780762236423,69.83753251217117 
460,0.3718782901036523,70.18062945589055 
470,0.7385174499132905,71.77974512561028 
480,0.7820738655695398,70.31075950497574 
490,0,62.34804502661332 
500,0,62.30221434309923 
510,0,64.79383272528443 
520,0,68.40270881249525 
530,0,67.36861015527164 
540,0,68.04410504890775 
550,0,66.66494606423602 
560,0,64.94853063771934 
570,0,70.90896318223287 
580,0.4817355561244875,73.44085382102712 
590,0.590917739949608,78.99956470825572 
600,0.6820423875403729,178.04776858628657 
610,1.803879568099483,466.46386745368477 
620,0.4786645735107512,713.4873109991137 
630,0.5121737878100242,888.5199658938767 
640,0.604181384910242,1051.8124817127307 
650,0.5864448128610003,1259.8210032927561 
660,0.5635409345316023,1431.8847822601606 
670,0.5219708370202416,1577.384019328832 
680,0.37230391396798734,1658.8115169469418 
690,0.47867351574280953,1739.3579725951156 
700,0.6263181736182474,1802.9726743819697 
710,0.5173930353042666,1848.7466520428466 
720,1.275740976663576,1857.361805932418 
730,0.590557979953595,1851.4427082125164 
740,0.702848643574283,1862.7094327361845 
750,0.5766630731962101,1841.6638208803552 
760,1.1344475927801825,1796.241867416486 
770,0.5944341395001826,1762.5495457482773 
780,0.504501597396032,1785.8903874336415 
790,0,1825.571623625114 
800,0,1890.7252054673083 
810,0,1942.189686690853 
820,0,1964.0075400757123 
830,0,1949.7270181560093 
840,0,1820.4740225822416 
850,0,1807.5938906049316 
860,0,1927.1150891171346 
870,0,1856.177482598427 
880,0,1575.9934381338414 
890,0,1099.3243248384565 
900,0,610.053721404373 
910,0,188.77676691939624 
920,0,72.067023650731 
930,0,65.73950657700094 
940,0,69.97084974522028 
950,0,72.75605029819913 
960,0.7140242985900838,305.02075893960915 
970,0.4847747614134512,932.0701140266547 
980,0.5777946675965642,1541.0967356402768 
990,0.46765929992250554,1800.150486830605 
1000,0.6126977599965143,1831.3395858648842 
1010,0.558536658698391,1725.1490529566158 
1020,0.5757662964062082,1541.0545762246124 
1030,0.737626687552399,1688.1109571023635 
1040,0.6090918469596913,2946.450757767965 
1050,0.4802304771847629,2949.93635890556 
1060,0.4701488142389322,2807.539304055153 
