time,session 
0,5849.905 
10,10242.9712 
20,16180.952931034484 
30,15348.66686046512 
40,21022.744830188683 
50,26373.546948717947 
60,32734.019522222225 
70,39054.527614678904 
80,37482.63824999998 
90,35009.491109243725 
100,36984.87100000001 
110,34339.79570408166 
120,32887.555547945194 
130,36592.38729896901 
140,32576.068480392132 
150,35123.81396907219 
160,38733.18631958763 
170,38219.078929999996 
180,38809.817759999976 
190,36209.63703333331 
200,38534.10014814814 
210,51167.480727272734 
220,55310.48094230766 
230,56182.46105660375 
240,62268.4806 
250,64403.61172727274 
260,76446.78637500001 
270,80827.61766666667 
280,97479.81 
290,8332.576785714286 
300,13856.021732142854 
310,16927.648554455434 
320,17148.640595238103 
330,21982.056109243695 
340,29711.862509677416 
350,32940.794345911956 
360,38760.103737430174 
370,39776.70314606734 
380,36813.07699047622 
390,38791.42980444442 
400,37727.03512121216 
410,37909.57822842641 
420,39498.936926108385 
430,38425.375771027975 
440,35765.16444444446 
450,38881.68864077668 
460,40031.22797647061 
470,36492.203650793635 
480,39763.802329999984 
490,39441.35491017963 
500,49497.60780833334 
510,54716.96523584904 
520,58983.189877777775 
530,62125.812555555574 
540,67614.51182142858 
550,75045.540375 
560,87573.6308 
570,98253.56375 
580,5720.855500000001 
590,11156.553388888886 
600,15451.895537313432 
610,20293.96494339621 
620,25568.944214953273 
630,33308.57099029125 
640,38216.32792079206 
650,48908.117254098375 
660,54798.27640540539 
670,63852.42364539005 
680,69171.06145222932 
690,74981.95335416663 
700,82584.63827777782 
710,85595.04305263155 
720,96357.02379503111 
730,98503.30113333328 
740,105819.55112328769 
750,109861.5765414013 
760,116340.3420394737 
770,120383.43491228073 
780,124328.30752747248 
790,129881.86615469605 
800,141142.52422388073 
810,142530.5221710526 
820,144185.37741666663 
830,144132.40679704823 
840,148314.80578364123 
850,147345.19517506612 
860,150352.54103167442 
870,151379.86668539312 
880,172777.73551605508 
890,201852.41444675322 
900,193731.0329844055 
910,175487.80615408797 
920,168533.19464824107 
930,168475.27053535357 
940,179102.49494736842 
950,179943.75725 
960,0 
970,9876.605 
980,25674.1785 
990,32604.302333333337 
1000,42141.38144444444 
1010,51475.51225000001 
1020,59253.37978787878 
1030,69641.96219565217 
1040,78758.74682352942 
1050,85016.7654615385 
1060,87736.80229477608 
1070,84006.57164268596 
1080,79710.5380420561 
1090,77219.43642916673 
1100,78975.75258033228 
1110,82115.41323529404 
1120,86799.44035179638 
1130,93772.24443892596 
1140,101368.98909441485 
1150,112470.59551756433 
1160,117256.41791853926 
1170,120762.64821895419 
1180,126338.59644512188 
1190,131493.692925 
1200,138130.80792448518 
1210,140417.52313282716 
1220,147935.6033595505 
1230,143772.9647892858 
1240,149030.67240036576 
1250,153552.37557142857 
1260,158203.50351468057 
1270,171019.8066408347 
1280,165895.3289634284 
1290,158038.8281477898 
1300,159552.8492314285 
1310,166215.58188775505 
1320,174882.2812 
1330,187862.772 
1340,0 
1350,0 
1360,0 
1370,0 
1380,45243.021875 
1390,45414.75501869158 
1400,47124.07234306564 
1410,48278.45793383593 
1420,48975.34553282661 
1430,48855.69876980204 
1440,50907.02639983102 
1450,57832.66249085372 
1460,66784.74514146023 
1470,75976.65421314284 
1480,77055.29259014555 
1490,78120.88850895425 
1500,76357.27520817588 
1510,72613.56679913994 
1520,73242.53159893038 
1530,70200.52191695978 
1540,70358.24143721293 
1550,73879.29093097168 
1560,78525.97907664656 
1570,86738.43348065477 
1580,91541.91461790394 
1590,97418.94654609922 
1600,108779.25773271889 
1610,114492.32330337078 
1620,125298.12786697233 
1630,134817.7759173388 
1640,146812.00448031496 
1650,155115.46151198607 
1660,159151.66656862755 
1670,157139.57214559408 
1680,157208.26819143578 
1690,163879.30885185173 
1700,169684.97065306117 
1710,186879.7966 
1712,0 
