time,502,200,500,302 
1000,57.9,724.4,127.2,209.8 
1010,622.5,728.2,137.2,222.4 
1020,1203,721.3,125.4,251.8 
1030,1816.2,737.7,114.2,292 
1040,2257.8,741.1,95.8,350.6 
1050,2437.2,733.1,98,366.7 
1060,2525,717.6,85.7,400.2 
1070,2450.6,732.8,77.7,439.1 
1080,2501,697.1,84.6,415.4 
1090,2422.9,724.4,85.3,437.9 
1100,2438,735.4,75.6,444.1 
1110,1884.8,747.1,62.8,521.4 
1120,1052.6,783.1,45.4,527.9 
1130,437,847.9,36.2,597.8 
1140,83.1,877.3,23.6,625 
1150,3.9,934.7,16.8,602.9 
1160,0,937.6,10.7,591.7 
1170,0,928.8,4.5,560.8 
1180,0,885.2,4,519.9 
1190,0,900.3,1.3,478.4 
1200,0,964.2,0.8,510.7 
1210,0,1231.4,0,650.9 
1220,0,924.8,0,661.8 
1230,0,376.9,0,383.6 
1240,0,98.3,0,117.2 
1250,0,18.1,0,25.5 
1260,0,3,0,4.4 
1270,0,431.5,0,105.3 
1280,0,604.1,0,146.3 
1290,0,615.1,20.8,144.7 
1300,0,629,91.3,155.3 
1310,369.8,647.4,183.5,159.7 
1320,1939.5,623.6,202.5,172.1 
1330,3406.9,618.3,192.7,233.9 
1340,4639,645.3,155.1,310.6 
1350,5207.5,646.6,124.3,392.3 
1360,5419.4,625.8,127.5,397.2 
1370,5534.3,620.6,130.9,389.4 
1380,5789.6,629.9,112.9,412.2 
1390,6027.8,663.7,94.2,460.1 
1400,6058.7,669.5,77.8,487.5 
1410,5794.5,679,73.6,519.4 
1420,5309.7,689.9,61.5,560 
1430,5078.5,686.5,60.1,556.9 
1440,4824.4,673.9,75.4,529 
1450,4851,668.7,75.9,507.5 
1460,4844.2,673.7,69.1,519.5 
1470,4078.2,667.7,63.8,527.3 
1480,2613,695.5,67.5,570.8 
1490,1537.2,697.9,47,578.7 
1500,716.1,760.8,48.3,613.9 
1510,194.3,786.6,33.7,596.8 
1520,21.3,787.9,52.4,528.6 
1530,0,805.2,44,505.1 
1540,0,813.3,36.2,454.7 
1550,0,855.2,18.5,452.4 
1560,0,875.2,8,445.8 
1570,0,1024.7,1.8,523.3 
1580,0,1250.9,0,709.5 
1590,0,1340.6,0,921.5 
1600,0,595.3,0,576.5 
1610,0,156.9,0,194.7 
1620,0,27.6,0,37.7 
1630,0,5.7,0,7.2 
1640,0,1.4,0,2.4 
1650,0,0.3,0,0.2 
1660,0,0.1,0,0.2 
1662,0,0.1,0,0.2 
