time,tr_book_rate_service,tr_create_service,page,tr_manage_appointments,tr_realistic_flow,tr_book_service,tr_browse 
30,9860.164,22329.054,572.505,6478.597,30941.579,6932.683,14937.778 
40,16464.59,23620.765,572.505,9492.255,42632.099,14181.642,19050.398 
50,16464.59,31112.501,588.597,11697.45,43870.251,18827.732,25765.77 
60,19567.537,31112.501,588.597,14384.088,45680.04,19329.018,25765.77 
70,28742.795,31112.501,588.597,14384.088,52882.881,19329.018,28807.756 
80,28742.795,31112.501,593.547,14384.088,56371.376,27101.485,28807.756 
90,28742.795,31112.501,593.547,14384.088,56371.376,27101.485,29036.621 
100,28742.795,31112.501,593.547,14384.088,56371.376,27101.485,29036.621 
110,36266.594,31112.501,593.547,21132.765,56371.376,27101.485,29036.621 
120,36266.594,31112.501,620.06,21132.765,56371.376,27101.485,29036.621 
130,36266.594,31112.501,632.129,21132.765,66762.217,27101.485,29036.621 
140,36266.594,31112.501,1084.439,21132.765,66762.217,27101.485,30556.276 
150,36266.594,31112.501,1084.439,21132.765,66762.217,27101.485,30556.276 
160,36266.594,31112.501,1084.439,21132.765,66762.217,27101.485,30556.276 
170,41297.315,31112.501,1084.439,21132.765,66762.217,27101.485,30556.276 
180,41297.315,31112.501,1084.439,21132.765,66762.217,27101.485,30556.276 
190,41297.315,31112.501,1084.439,21132.765,66762.217,27101.485,30556.276 
200,41297.315,32989.028,1084.439,21132.765,66762.217,27101.485,30556.276 
210,41297.315,32989.028,1084.439,21132.765,66762.217,27101.485,30556.276 
220,41297.315,32989.028,1084.439,21132.765,66762.217,27101.485,30556.276 
230,41297.315,32989.028,1084.439,21132.765,66762.217,27101.485,30556.276 
240,41297.315,32989.028,1084.439,21132.765,66762.217,27101.485,30556.276 
250,41297.315,32989.028,1084.439,21132.765,66762.217,27101.485,30556.276 
260,41297.315,32989.028,1084.439,21132.765,66762.217,27101.485,30556.276 
270,41297.315,32989.028,1084.439,24858.888,66762.217,27101.485,30556.276 
280,41297.315,32989.028,1084.439,24858.888,66762.217,27101.485,30556.276 
290,41297.315,32989.028,1084.439,24858.888,66762.217,27101.485,30556.276 
300,41297.315,32989.028,1084.439,24858.888,66762.217,27101.485,30556.276 
310,41297.315,32989.028,1084.439,24858.888,66762.217,27101.485,30556.276 
320,41297.315,32989.028,1084.439,24858.888,66762.217,27101.485,30556.276 
330,41297.315,32989.028,1084.439,24858.888,66762.217,27101.485,30556.276 
340,41297.315,32989.028,1084.439,24858.888,66762.217,27101.485,30556.276 
350,41297.315,32989.028,1084.439,24858.888,66762.217,27101.485,32284.837 
360,41297.315,35111.553,1084.439,24858.888,66762.217,27101.485,32284.837 
370,41297.315,35111.553,1084.439,24858.888,66762.217,27101.485,32284.837 
380,41297.315,38881.486,1084.439,24858.888,66762.217,27101.485,32284.837 
390,41297.315,38881.486,1084.439,24858.888,66762.217,27101.485,32284.837 
400,41297.315,38881.486,1084.439,24858.888,66762.217,27101.485,33159.403 
410,41297.315,38881.486,1084.439,24858.888,66762.217,27101.485,33159.403 
420,41297.315,38881.486,1084.439,24858.888,66762.217,27101.485,33159.403 
430,41297.315,38881.486,1084.439,24858.888,66762.217,27101.485,33159.403 
