time,cpu@tsung_controller@ip-172-31-27-122 
0,0.08383275835678375 
10,0.03957261574990107 
20,0.03957261574990107 
30,0.03957261574990107 
40,0.03957261574990107 
50,0.03957261574990107 
60,0.03957261574990107 
70,0.03957261574990107 
80,0.03957261574990107 
90,0.03957261574990107 
100,0.03957261574990107 
110,0.03957261574990107 
120,0.03957261574990107 
130,0.03957261574990107 
140,0.03957261574990107 
150,0.03957261574990107 
160,0.03957261574990107 
170,0.03957261574990107 
180,0.03957261574990107 
190,0.03957261574990107 
200,0.03957261574990107 
210,0.03957261574990107 
220,0.01457392100934813 
230,0.010410810585712204 
240,0.010410810585712204 
250,0.010410810585712204 
260,0.010410810585712204 
270,0.010410810585712204 
280,0.010410810585712204 
290,0.010410810585712204 
300,0.010410810585712204 
310,0.010410810585712204 
320,0.010410810585712204 
330,0.010410810585712204 
340,0.010410810585712204 
350,0.010410810585712204 
360,0.010410810585712204 
370,0.010410810585712204 
380,0.010410810585712204 
390,0.010410810585712204 
400,0.010410810585712204 
410,0.010410810585712204 
420,0.010410810585712204 
430,0.010410810585712204 
440,0.010410810585712204 
450,0.010410810585712204 
460,0.010410810585712204 
470,0.010410810585712204 
480,0.010410810585712204 
490,0.010410810585712204 
500,0.010410810585712204 
510,0.010410810585712204 
520,0.010410810585712204 
530,0.010410810585712204 
540,0.010410810585712204 
550,0.010410810585712204 
560,0.010410810585712204 
570,0.010410810585712204 
580,0.010410810585712204 
590,0.010410810585712204 
600,0.010410810585712204 
610,0.010410810585712204 
620,0.010410810585712204 
630,0.010410810585712204 
640,0.010410810585712204 
650,0.010410810585712204 
660,0.010410810585712204 
670,0.010410810585712204 
680,0.010410810585712204 
690,0.010410810585712204 
700,0.010410810585712204 
710,0.010410810585712204 
720,0.010410810585712204 
730,0.010410810585712204 
740,0.010410810585712204 
750,0.010410810585712204 
760,0.010410810585712204 
770,0.010410810585712204 
780,0.010410810585712204 
790,0.010410810585712204 
800,0.010410810585712204 
810,0.010410810585712204 
820,0.010410810585712204 
830,0.010410810585712204 
840,0.010410810585712204 
850,0.010410810585712204 
860,0.010410810585712204 
870,0.010410810585712204 
880,0.010410810585712204 
890,0.010410810585712204 
900,0.010410810585712204 
910,0.010410810585712204 
920,0.010410810585712204 
930,0.010410810585712204 
940,0.010410810585712204 
950,0.010410810585712204 
960,0.010410810585712204 
970,0.010410810585712204 
980,0.010410810585712204 
990,0.010410810585712204 
1000,0.010410810585712204 
1010,0.010410810585712204 
1020,0.010410810585712204 
1030,0.010410810585712204 
1040,0.010410810585712204 
