time,tr_book_rate_service,page 
0,1736.987513959383,110.08020392375532 
10,2752.73021919611,103.07201205466797 
20,4133.208638239043,96.1858099408687 
30,4736.567329183295,96.30383571264564 
40,5650.92619755122,93.61869602355046 
50,5698.803126710613,97.73969482936096 
60,6129.242213914881,97.80633716400112 
70,5605.1639396610135,93.06446875078446 
80,4891.876458264291,94.773041905672 
90,5345.167752041796,95.45150507330116 
100,5783.058598194194,98.61283587198837 
110,5391.098525294318,92.74619651908603 
120,7153.67498657027,96.12616034179021 
130,6079.53199475042,99.3794151962163 
140,5181.269835080981,92.08714047054492 
150,5692.509359773422,96.8615435220021 
160,5393.611696253125,96.18846562370258 
170,6469.484381698786,95.99879313581613 
180,4877.279180643464,93.98293371911379 
190,6054.675525892694,98.56168743076675 
200,6553.971777725515,75.8404716762246 
210,6421.101563171843,41.91923735324603 
220,3985.987460800801,2.3250900818869122 
230,14427.682055265564,107.73713069832058 
240,2205.637308652359,102.79221636707068 
250,4332.772041206909,96.63472802197737 
260,4838.757945984907,95.98128338905937 
270,4612.002109299074,96.08281315795095 
280,4940.664928464446,98.17953320316654 
290,5815.742085975661,95.65998869872837 
300,5766.550187017215,94.72064373216477 
310,5757.418319152316,96.21201764021096 
320,6243.1570427980705,96.90518930476853 
330,5266.66626757798,93.48312379093062 
340,6121.898855800779,95.38604827273303 
350,5668.1903234432575,97.11656884223618 
360,6028.659618702607,96.29810211592087 
370,5531.222172173472,97.05006175130269 
380,5171.992787684599,95.67673711485004 
390,6340.771819270525,95.43691929614458 
400,5414.28350563269,96.56515400952111 
410,6386.712333328929,93.78801081469032 
420,6110.363597552263,94.79892575707038 
430,5982.266503157793,99.90487423319287 
440,6004.490657478706,42.73075527441873 
450,5438.985864351546,47.45668274396905 
460,10589.571604893523,103.47266779738219 
470,2438.986656090158,104.51868019919705 
480,4214.992386791961,98.5168048352239 
490,5119.826230699055,97.87911578700164 
500,5518.657563119211,96.31719537813083 
510,6059.185908592006,96.56846421407262 
520,6265.33692136812,96.17224051086028 
530,5923.944187508451,97.62576058337612 
540,6176.6186232973,96.2934380765299 
550,5529.064598524984,97.61972227188389 
560,6199.768971911711,95.29884244653454 
570,5928.779508864586,98.24043782424494 
580,5509.084157609686,97.4332232542013 
590,5567.619996652482,95.73804608738801 
600,6227.830189406046,96.51248002719343 
610,5934.975207633826,96.2769100884306 
620,6718.733444358612,98.97449681246798 
630,5542.371693389948,97.02132947435035 
640,5856.362879646768,96.44412436961827 
650,5365.542769640184,95.78061906351861 
660,6511.659881192048,95.61493889739315 
670,6091.29253586714,46.0029362437914 
680,6496.666088636212,7.3821579417895675 
690,3579.759041314189,2.847591629207864 
700,1460.648089998716,110.42814838045865 
710,3114.1176420391193,100.77850299469989 
720,4837.424558315831,100.96911472702708 
730,5444.806706201115,106.10067123866655 
740,6272.058671258603,98.44092966607417 
750,5697.955205454363,100.1529868188672 
760,5485.910690997332,98.26846020315794 
770,5625.569406530663,101.71788095430755 
780,5730.082485694764,99.80800177195499 
790,6090.54037402444,100.92919435365268 
800,6113.166500311688,100.8881460780633 
810,5896.534997637132,99.76502863699984 
820,5828.449716241948,99.18025119720433 
830,5783.30599889328,99.26975012709143 
840,5958.720767137674,101.41435008931208 
850,6042.745157054886,98.68167942626927 
860,5780.358057157724,99.85387241243158 
870,5932.985174500537,98.42902447200223 
880,5966.9709256452925,101.53096245352006 
890,6037.530372494079,100.5538608894835 
900,5818.733499804249,83.62495550250566 
910,5492.714520171382,8.617574589630001 
920,5120.3342867120955,5.220905709679393 
930,16069.57808498641,110.7739789499405 
940,2434.146908267217,116.16114104047962 
950,3911.5840024013605,108.15240613122111 
960,5247.801791296394,111.4499013512806 
970,5647.0344649525805,109.52390877682801 
980,5567.812710683642,109.44504206940627 
990,5709.368239987588,110.00224797989091 
1000,5654.271835524367,109.76498591549657 
1010,5980.986029716544,109.63804078905757 
1020,5822.199654899785,110.49145898141178 
1030,5763.13741371053,114.24295460282868 
1040,5645.866569244956,108.87374785076663 
