time,session 
0,2353.775 
10,2353.775 
20,1392.248 
30,1392.248 
40,1392.248 
50,1392.248 
60,1392.248 
70,1392.248 
80,1392.248 
90,1342.569 
100,1342.569 
110,1342.569 
120,1342.569 
130,1342.569 
140,1342.569 
150,1342.569 
160,1342.569 
170,1342.569 
180,1342.569 
190,1342.569 
200,1342.569 
210,1342.569 
220,1342.569 
230,1342.569 
240,1342.569 
250,1342.569 
260,1342.569 
270,1342.569 
280,1342.569 
290,1342.569 
300,1342.569 
310,1342.569 
320,1342.569 
330,1342.569 
340,1342.569 
350,1342.569 
360,1342.569 
370,1342.569 
380,1342.569 
390,1342.569 
400,1229.27 
410,1229.27 
420,1229.27 
430,1229.27 
440,1229.27 
450,1229.27 
460,1229.27 
470,1229.27 
480,1229.27 
490,1229.27 
500,1229.27 
510,1229.27 
520,1229.27 
530,1229.27 
540,1054.13 
550,1054.13 
560,1054.13 
570,1054.13 
580,1054.13 
590,1054.13 
600,1028.835 
610,1028.835 
620,1028.835 
630,1028.835 
640,1028.835 
650,1028.835 
660,1028.835 
670,1028.835 
680,1028.835 
690,1028.835 
700,1028.835 
710,1028.835 
720,1028.835 
730,1028.835 
740,1028.835 
750,1028.835 
760,1028.835 
770,1028.835 
780,1028.835 
790,1028.835 
800,1028.835 
810,1028.835 
820,1028.835 
830,1028.835 
840,1028.835 
850,1028.835 
860,1028.835 
870,1028.835 
880,1028.835 
890,1028.835 
900,1028.835 
910,1028.835 
920,1028.835 
930,1028.835 
940,1028.835 
950,1028.835 
960,1028.835 
970,1028.835 
980,1028.835 
990,1028.835 
1000,1028.835 
1010,1028.835 
1020,1028.835 
1030,1028.835 
1040,1028.835 
