time,connect,request 
0,10.694,305.539 
10,10.694,305.539 
20,26.0,305.539 
30,26.0,305.539 
40,26.0,305.539 
50,26.0,305.539 
60,26.0,305.539 
70,26.0,490.104 
80,26.0,490.104 
90,26.0,490.104 
100,26.0,490.104 
110,26.0,490.104 
120,26.0,490.104 
130,26.0,490.104 
140,1019.934,1075.867 
150,1019.934,1075.867 
160,1019.934,1075.867 
170,1019.934,1075.867 
180,1019.934,1075.867 
190,1019.934,1075.867 
200,1019.934,1075.867 
210,1019.934,1075.867 
220,1019.934,1075.867 
230,1019.934,1075.867 
240,1019.934,1075.867 
250,1019.934,1075.867 
260,1019.934,1075.867 
270,1019.934,1075.867 
280,1019.934,1075.867 
290,1019.934,1075.867 
300,1019.934,1075.867 
310,1019.934,1075.867 
320,1019.934,1075.867 
330,1019.934,1075.867 
340,1019.934,1075.867 
350,1019.934,1075.867 
360,1019.934,1075.867 
370,1019.934,1075.867 
380,1019.934,1075.867 
390,1019.934,1075.867 
400,1019.934,1075.867 
410,1019.934,1075.867 
420,1019.934,1075.867 
430,1019.934,1075.867 
440,1019.934,1075.867 
450,1019.934,1075.867 
460,1019.934,1075.867 
470,1019.934,1075.867 
480,1019.934,1075.867 
490,1019.934,1075.867 
500,1019.934,1075.867 
510,1019.934,1075.867 
520,1019.934,1075.867 
530,1019.934,1075.867 
540,1019.934,1075.867 
550,1019.934,1075.867 
560,1019.934,1075.867 
570,1019.934,1075.867 
580,1019.934,1075.867 
590,1019.934,1075.867 
600,1019.934,1075.867 
610,1019.934,1159.903 
620,1019.934,1719.459 
630,1019.934,3068.65 
640,1019.934,3315.406 
650,1019.934,4282.631 
660,1019.934,4857.095 
670,1019.934,5606.51 
680,1019.934,5726.734 
690,1019.934,6039.806 
700,1019.934,6427.156 
710,1019.934,6951.213 
720,1019.934,6951.213 
730,1019.934,7550.961 
740,1019.934,7550.961 
750,1019.934,7863.513 
760,1019.934,7863.513 
770,1019.934,7863.513 
780,1019.934,7863.513 
790,1019.934,7863.513 
800,1019.934,7863.513 
810,1019.934,7863.513 
820,1019.934,7863.513 
830,1019.934,7863.513 
840,1019.934,7863.513 
850,1019.934,7863.513 
860,1019.934,7863.513 
870,1019.934,7863.513 
880,1019.934,7863.513 
890,1019.934,7863.513 
900,1019.934,7863.513 
910,1019.934,7863.513 
920,1019.934,7863.513 
930,1019.934,7863.513 
940,1019.934,7863.513 
950,1019.934,7863.513 
960,1019.934,8205.929 
970,1019.934,8205.929 
980,1019.934,8230.693 
990,1019.934,8326.231 
1000,1019.934,8462.951 
1010,1019.934,9047.554 
1020,1019.934,9047.554 
1030,1019.934,9047.554 
1040,1019.934,9047.554 
1050,1019.934,9047.554 
1060,1019.934,9047.554 
1070,1019.934,9047.554 
1080,1019.934,9047.554 
1090,1019.934,9047.554 
1100,1019.934,9047.554 
1110,1019.934,9138.523 
1120,1019.934,9138.523 
1130,1019.934,9138.523 
1140,1019.934,9138.523 
1150,1019.934,9138.523 
1160,1019.934,9138.523 
1170,1019.934,9138.523 
1180,1019.934,9138.523 
1190,1019.934,9138.523 
1200,1019.934,9138.523 
1210,1019.934,9138.523 
1220,1019.934,9138.523 
1230,1019.934,9138.523 
1240,1019.934,9138.523 
1250,1019.934,9138.523 
1260,1019.934,9138.523 
1270,1019.934,9138.523 
1280,1019.934,9138.523 
1290,1019.934,9138.523 
1300,1019.934,9138.523 
1310,1019.934,9138.523 
1320,1019.934,9333.665 
1330,1019.934,9333.665 
1340,1019.934,9356.809 
1350,1019.934,9356.809 
1360,1019.934,9356.809 
1370,1019.934,9437.208 
1380,1019.934,9437.208 
1390,1019.934,9437.208 
1400,1019.934,9437.208 
1410,1019.934,9437.208 
1420,1019.934,9437.208 
1430,1019.934,9437.208 
1440,1019.934,9437.208 
1450,1019.934,9437.208 
1460,1019.934,9437.208 
1470,1019.934,9437.208 
1480,1019.934,9437.208 
1490,1019.934,9437.208 
1500,1019.934,9437.208 
1510,1019.934,9437.208 
1520,1019.934,9437.208 
1530,1019.934,9437.208 
1540,1019.934,9437.208 
1550,1019.934,9437.208 
1560,1019.934,9437.208 
1570,1019.934,9437.208 
1580,1019.934,9437.208 
1590,1019.934,9437.208 
1600,1019.934,9437.208 
1610,1019.934,9437.208 
1620,1019.934,9437.208 
1630,1019.934,9437.208 
1640,1019.934,9437.208 
1650,1019.934,9437.208 
1660,1019.934,9437.208 
1662,1019.934,9437.208 
