time,freemem@tsung_controller@ip-172-31-10-114 
0,380193.40234375 
10,380193.40234375 
20,380193.40234375 
30,380193.40234375 
40,380193.40234375 
50,380193.40234375 
60,380193.40234375 
70,380193.40234375 
80,380193.40234375 
90,380193.40234375 
100,380193.40234375 
110,380193.40234375 
120,380193.40234375 
130,380193.40234375 
140,380193.40234375 
150,380193.40234375 
160,380193.40234375 
170,380193.40234375 
180,380193.40234375 
190,380193.40234375 
200,380193.40234375 
210,380193.40234375 
220,380193.40234375 
230,380193.40234375 
240,380193.40234375 
250,380193.40234375 
260,380193.40234375 
270,380193.40234375 
280,380193.40234375 
290,380193.40234375 
300,380193.40234375 
310,380193.40234375 
320,380193.40234375 
330,380193.40234375 
340,380193.40234375 
350,380193.40234375 
360,380193.40234375 
370,380193.40234375 
380,380193.40234375 
390,380193.40234375 
400,380193.40234375 
410,380193.40234375 
420,380193.40234375 
430,380193.40234375 
440,380193.40234375 
450,380193.40234375 
460,380193.40234375 
470,380193.40234375 
480,380193.40234375 
490,380193.40234375 
500,380193.40234375 
510,380193.40234375 
520,380193.40234375 
530,380193.40234375 
540,380193.40234375 
550,380193.40234375 
560,380193.40234375 
570,380193.40234375 
580,380193.40234375 
590,380193.40234375 
600,380193.40234375 
610,380193.40234375 
620,380193.40234375 
630,380193.40234375 
640,380193.40234375 
650,380193.40234375 
660,380193.40234375 
670,380193.40234375 
680,380193.40234375 
690,380193.40234375 
700,380193.40234375 
710,380193.40234375 
720,380193.40234375 
730,380193.40234375 
740,380193.40234375 
750,380193.40234375 
760,380193.40234375 
770,380193.40234375 
780,380193.40234375 
790,380193.40234375 
800,380193.40234375 
810,380193.40234375 
820,380193.40234375 
830,380193.40234375 
840,380193.40234375 
850,380193.40234375 
860,380193.40234375 
870,380193.40234375 
880,380193.40234375 
890,380193.40234375 
900,380193.40234375 
910,380193.40234375 
920,380193.40234375 
930,380193.40234375 
940,380193.40234375 
950,380193.40234375 
960,380193.40234375 
970,380193.40234375 
980,380193.40234375 
990,380193.40234375 
1000,380193.40234375 
1010,380193.40234375 
1020,380193.40234375 
1030,380193.40234375 
1040,380193.40234375 
1050,380193.40234375 
1060,380193.40234375 
1070,380193.40234375 
1080,380193.40234375 
1090,380193.40234375 
1100,380193.40234375 
1110,380193.40234375 
1120,380193.40234375 
1130,380193.40234375 
1140,380193.40234375 
1150,380193.40234375 
1160,380193.40234375 
1170,380193.40234375 
1180,380193.40234375 
1190,380193.40234375 
1200,380193.40234375 
1210,380193.40234375 
1220,380193.40234375 
1230,380193.40234375 
1240,380193.40234375 
1250,380193.40234375 
1260,380193.40234375 
1270,380193.40234375 
1280,380193.40234375 
1290,380193.40234375 
1300,380193.40234375 
1310,380193.40234375 
1320,380193.40234375 
1330,380193.40234375 
1340,380193.40234375 
1350,380193.40234375 
1360,380193.40234375 
1370,380193.40234375 
1380,380193.40234375 
1390,380193.40234375 
1400,380193.40234375 
1410,380193.40234375 
1420,380193.40234375 
1430,380193.40234375 
1440,380193.40234375 
1450,380193.40234375 
1460,380193.40234375 
1470,380193.40234375 
1480,380193.40234375 
1490,380193.40234375 
1500,380193.40234375 
1510,380193.40234375 
1520,380193.40234375 
1530,380193.40234375 
1540,380193.40234375 
1550,380193.40234375 
1560,380193.40234375 
1570,380193.40234375 
1580,380193.40234375 
1590,380193.40234375 
1600,380193.40234375 
1610,380193.40234375 
1620,380193.40234375 
1630,380193.40234375 
1640,380193.40234375 
1650,380193.40234375 
1660,380193.40234375 
