time,cpu@tsung_controller@ip-172-31-10-114 
0,0.2529821106985566 
10,0.05622481596784774 
20,0.131202165877024 
30,0.18953200174952617 
40,0.28014413363604174 
50,0.3634735153825325 
60,0.4186758594832165 
70,0.4146006083586816 
80,0.4395650181242448 
90,0.47813496114502385 
100,0.5396395457860194 
110,0.5625175786743336 
120,0.525142226019547 
130,0.6144681205607282 
140,0.6040848635080667 
150,0.5614232443805596 
160,0.5560356945760488 
170,0.6599492026481243 
180,0.6215512753774075 
190,0.6754928287433127 
200,0.6338863792493287 
210,0.5171857602214429 
220,0.38406294885405606 
230,0.2830797410652957 
240,0.20711906744379682 
250,0.10826792146411543 
260,0.06038647342995169 
270,0.029147235176548963 
280,0.01353461738677772 
290,0.0062459661468634835 
300,0.1624813823416067 
310,0.31362007168458783 
320,0.3523218846093709 
330,0.4409419270100384 
340,0.49611239655639633 
350,0.5608431411385741 
360,0.5753356124405904 
370,0.6992861237038195 
380,0.696159658173102 
390,0.6638044225839395 
400,0.8104673208742212 
410,0.8657422359277819 
420,0.7324289971036236 
430,0.8178787247343197 
440,0.9637123240573852 
450,0.9658865942859524 
460,0.8928106345518758 
470,0.8924666236227687 
480,0.8825858619539847 
490,0.9717332888953694 
500,0.8717387908139353 
510,0.6945963114540702 
520,0.5331389597542563 
530,0.37692235607709207 
540,0.2540925563377348 
550,0.10827130289938056 
560,0.030188207861425714 
570,0.023944864347138068 
580,0.1343344198106822 
590,0.5616689591930307 
600,0.8810159312703311 
610,0.9716033019901692 
620,0.7511245946228685 
630,0.7328691828508611 
640,0.7168271243197991 
650,0.7402366244372317 
660,0.7931193236512787 
670,0.8391315720638242 
680,0.8886008196035794 
690,0.9487388460493595 
700,1.055389690377268 
710,1.117884057365927 
720,1.2036380324585922 
730,1.2332680038363706 
740,1.2115088128672027 
750,1.2451977636414746 
760,1.2764052430479642 
770,1.1249895737759612 
780,1.1077847434466501 
790,1.0423411944102103 
800,0.9463458501950205 
810,1.0119508570710982 
820,1.1653230028269292 
830,1.0708453711845245 
840,1.2025012025012025 
850,1.3155288697084364 
860,0.8541310778717554 
870,0.31767855096917996 
880,0.10099222255770612 
890,0.03434959561157894 
900,0.011452010868999406 
910,0.010410160316468874 
920,0.6909344810696457 
930,0.7418630165613083 
940,0.7952514812995726 
950,0.8388876120432085 
960,0.8203059689015215 
970,0.8566205275528859 
980,0.930373402389107 
990,0.9230158813026637 
1000,0.9428938382984056 
1010,1.0889197456751198 
1020,1.337914899839158 
1030,1.5842183861232078 
1040,1.756566236750039 
1050,1.8582193284073452 
1060,2.1546181590089386 
1070,2.4294883857074163 
1080,2.4227968867687673 
1090,2.4083036302250465 
1100,2.3540982234405408 
1110,2.4118447211468035 
1120,2.1016183193330056 
1130,1.8578504106497251 
1140,1.6267472373524585 
1150,1.508629696184546 
1160,1.4355815410315305 
1170,1.5255068501726892 
1180,1.5113271308773832 
1190,1.3701772679874868 
1200,1.5324951523112529 
1210,1.8175947336624796 
1220,1.751514330097897 
1230,1.5017769116129773 
1240,0.8600941313674039 
1250,0.3029041324034558 
1260,0.06246226238314352 
1270,0.04060723433497845 
1280,0.7269958487181092 
1290,0.7694395723711684 
1300,0.9380706422497 
1310,1.0462238835579964 
1320,1.5612769909934356 
1330,2.2156959061882713 
1340,2.9764887663910464 
1350,3.4985209419979304 
1360,3.8503344481605346 
1370,4.212649444026419 
1380,4.279903380632208 
1390,4.378386293747254 
1400,4.597965520485933 
1410,4.907853611114015 
1420,5.007468376907569 
1430,4.929144203797745 
1440,4.653995086813508 
1450,4.418248334948876 
1460,4.2870815388136405 
1470,4.340812588460578 
1480,3.878777811231429 
1490,3.280780002074474 
1500,2.823132070780324 
1510,2.424725781225724 
1520,2.1193068230078413 
1530,1.993200522398889 
1540,1.9635489021128365 
1550,1.897755688597902 
1560,1.8429828480006647 
1570,1.7493863626908517 
1580,1.7530527477332112 
1590,1.9118045849934289 
1600,1.9187406046433941 
1610,1.1686456845594904 
1620,0.39789179842926486 
1630,0.08329775824908112 
1640,0.033310432411050736 
1650,0.015615077919238815 
1660,0.00937002217571915 
