time,cpu@tsung_controller@ip-172-31-21-240 
0,0.7464055256892389 
10,0.8380237648530332 
20,1.1777972685127176 
30,1.4133833646028768 
40,1.2271475081392436 
50,0.7891770011273956 
60,0.9261576971214017 
70,0.5259203606311045 
80,0.9652751661025449 
90,1.0133867133742025 
100,0.9018036072144289 
110,1.0385385385385386 
120,0.6255473539346929 
130,0.4758922980588604 
140,0.35021888680425267 
150,0.4006510579692 
160,1.0384086075315901 
170,0.8634714053309974 
180,0.5885299273729026 
190,0.7008760951188986 
200,1.0138941043935412 
210,0.6000750093761721 
220,0.27469097265576226 
230,0.15013136494432627 
240,1.7431652871833458 
250,2.097726416279362 
260,2.1225822657623716 
270,2.4001005277707965 
280,3.3894049711272913 
290,4.013042387760221 
300,3.7871162556618017 
310,3.6059806508355323 
320,4.057608015028178 
330,3.6094748715377865 
340,3.206337231233497 
350,3.4231059652655422 
360,3.7804571715649335 
370,4.096717614632924 
380,3.872265526778979 
390,4.098257927058529 
400,3.919597989949749 
410,3.616727364058772 
420,3.571877751226261 
430,2.857142857142857 
440,0.7613579630554168 
450,0.09995002498750624 
460,1.4639639639639639 
470,4.34021263289556 
480,5.008179187114634 
490,6.123220360337659 
500,6.05183694011072 
510,5.324249306081252 
520,6.147077309868008 
530,6.156364094170968 
540,5.145018915510719 
550,5.71969696969697 
560,6.2830521279274745 
570,5.6620428751576295 
580,5.362974127103743 
590,5.162668006531843 
600,5.111418859373033 
610,5.802951936419831 
620,5.807668133249528 
630,4.472159234063996 
640,4.46124763705104 
650,4.335223692501575 
660,4.0508240030192475 
670,3.583510838240822 
680,0.686641697877653 
