time,cpu@tsung_controller@ip-172-31-21-240 
0,0.7464055256892389 
10,0.8380237648530332 
20,1.1777972685127176 
30,1.4133833646028768 
40,1.4133833646028768 
50,1.4133833646028768 
60,1.4133833646028768 
70,1.4133833646028768 
80,1.4133833646028768 
90,1.4133833646028768 
100,1.4133833646028768 
110,1.4133833646028768 
120,1.4133833646028768 
130,1.4133833646028768 
140,1.4133833646028768 
150,1.4133833646028768 
160,1.4133833646028768 
170,1.4133833646028768 
180,1.4133833646028768 
190,1.4133833646028768 
200,1.4133833646028768 
210,1.4133833646028768 
220,1.4133833646028768 
230,1.4133833646028768 
240,1.7431652871833458 
250,2.097726416279362 
260,2.1225822657623716 
270,2.4001005277707965 
280,3.3894049711272913 
290,4.013042387760221 
300,4.013042387760221 
310,4.013042387760221 
320,4.057608015028178 
330,4.057608015028178 
340,4.057608015028178 
350,4.057608015028178 
360,4.057608015028178 
370,4.096717614632924 
380,4.096717614632924 
390,4.098257927058529 
400,4.098257927058529 
410,4.098257927058529 
420,4.098257927058529 
430,4.098257927058529 
440,4.098257927058529 
450,4.098257927058529 
460,4.098257927058529 
470,4.34021263289556 
480,5.008179187114634 
490,6.123220360337659 
500,6.123220360337659 
510,6.123220360337659 
520,6.147077309868008 
530,6.156364094170968 
540,6.156364094170968 
550,6.156364094170968 
560,6.2830521279274745 
570,6.2830521279274745 
580,6.2830521279274745 
590,6.2830521279274745 
600,6.2830521279274745 
610,6.2830521279274745 
620,6.2830521279274745 
630,6.2830521279274745 
640,6.2830521279274745 
650,6.2830521279274745 
660,6.2830521279274745 
670,6.2830521279274745 
680,6.2830521279274745 
