time,tr_book_rate_service,tr_create_service,page,tr_manage_appointments,tr_realistic_flow,tr_book_service,tr_browse 
30,6872.6845,8141.4621799999995,106.81614494988445,2320.4968703703703,15307.623528089893,4152.651727272727,8182.760210526315 
40,9263.540909090909,5569.552214285715,98.66497040302276,2778.663603174603,15455.924273504266,6100.339857142854,9178.791027777781 
50,9179.507185185184,8406.466000000002,95.80366741321377,2900.233936507935,16718.108301075266,5444.856688888888,10218.810449999995 
60,9339.142914285716,8481.859787234045,95.67548587570633,3025.0762500000014,15871.995571428573,6777.034454545453,9347.480727272727 
70,11617.895430769233,6774.701491525423,93.84538550578779,3784.5517040816317,16605.520274725273,5910.166533333331,10799.44182051282 
80,11109.728589743594,8656.438871794875,93.61367368421071,3758.188699999999,18826.4876754386,5573.870622222221,10032.507846153847 
90,11063.30793617021,7425.008181818182,95.38462063953497,3430.7421084337348,17525.457135416666,5711.375999999999,10044.332106060605 
100,9259.114800000005,8473.475207547168,95.23437512291052,3647.259778947368,15933.512041666669,6746.062599999998,10418.738160714287 
110,11743.967949152546,7204.245999999998,102.8280315521629,3524.529298076925,16827.13179999999,6994.651040816328,9883.966 
120,11132.5545,7046.0016,101.12627305327854,3700.833262626262,16661.26671844661,6676.701645833334,10640.308257142859 
130,12999.435192307692,8040.731939999995,105.35804972375709,3450.4966261682243,17585.44678350515,5826.0481315789475,10290.7605 
140,13255.60183333333,7638.142632653064,102.0779294670847,3594.77295652174,17569.956838383838,5980.795819999999,9881.016888888887 
150,10669.721925925927,7768.464279069768,93.49425236436039,4033.5042000000026,18242.37517977528,6414.256075471699,10888.244145833334 
160,11184.474352941177,8220.806930232557,97.63815770969362,3653.691663157894,17638.05701923077,6172.780377358489,9164.024659574467 
170,12102.504517857142,6167.768693548387,108.11629739776957,3282.370947368421,15744.52796428571,6416.12930612245,9317.688350877192 
180,10907.108609756095,7198.851333333335,102.91313841524568,3748.8885876288673,16535.964267326723,6412.224407407408,9260.937877551021 
190,11626.985777777782,6570.284000000001,100.6944207285788,3632.174048076922,17096.43512745098,6049.688392156861,10521.278468085104 
200,11245.147400000003,9377.256976744184,90.34646189111758,3169.5296601941754,20068.459825,5732.301775510203,10178.618661016948 
210,9289.222122448977,9286.898703703706,86.35748659306,3922.4347159090908,25851.00796226416,6383.622999999998,9237.150547619047 
220,10242.09535416667,13183.836777777778,80.99342390078924,4012.2098392857138,27527.295526315793,6534.076869565215,10480.479850000002 
230,11363.427588235294,14205.222,76.73458404074702,4856.178739130433,37549.25399999999,6249.316969696969,12918.05569565217 
240,14165.936806451615,0,75.01915709969792,4785.333025641026,46375.206,8569.192846153845,12465.109714285714 
250,14503.096055555558,0,75.7431125,5386.94596,0,5046.885,18130.966500000002 
260,18108.958333333332,0,71.31913157894735,4061.922083333333,0,10237.6525,0 
270,19674.9545,0,86.40614285714285,3502.7369999999996,0,0,0 
280,20325.5645,0,117.69693548387094,3735.5874999999996,1379.157,0,0 
290,0,3519.6855199999995,145.72620479520467,1789.8619999999999,5225.512676470589,0,0 
300,0,5003.05034883721,139.13601580135406,2498.7407721518985,8670.46115254237,0,0 
310,0,6631.039373626378,120.96389562890275,2667.426528735633,13550.409880239522,6220.5126666666665,7505.8364210526315 
320,5243.961,7613.1518928571495,108.11716343490303,2795.3079885057477,16970.604036082488,5450.855414634145,9001.62677922078 
330,8010.112944444444,7582.261531914895,108.72874202733486,3092.4318288288273,15952.51842408376,6701.125436781611,8671.875606382986 
340,10182.696549295768,7156.571759615386,107.4311358580507,3149.1373475609735,17781.145748768464,6215.776034482756,10567.008670212765 
350,11322.860608695655,7595.046362637363,105.08372862547297,3372.0630232558146,17006.2200841584,6459.766030303033,9844.534752475256 
360,11953.667192307697,7775.215227272724,115.09421497919563,3479.4289356435643,16830.056624472563,6378.955956521739,10856.566874999993 
370,10754.267627272728,6859.111904761901,112.20024511206485,3854.7842922374457,16466.665723618094,6275.067897959181,10002.114920000007 
380,11571.787775510202,7849.683377192985,114.40798179611633,3691.9511330275204,16538.29949500002,6840.220546296295,10497.142281818182 
390,11005.492952830184,7727.775841584159,104.98416157314625,3666.50826470588,18443.510365979375,6539.874459183677,10765.67445652174 
400,11148.557676470591,8112.535073684216,111.45907290589481,3651.8767403846173,17012.05929807691,6920.62676,10154.892343137259 
410,11972.072650943388,6788.890569892476,107.12221276048342,3578.3535869565226,17837.897560209414,6553.929052083332,10437.247444444443 
420,10099.767000000002,7141.824187500001,108.72548089658662,3702.771170984455,16944.513611111128,6870.632990825688,10865.013817307692 
430,11416.061295081963,8865.145340425532,108.13812820512807,3278.6574477611935,16377.739425149693,6168.27323529412,9935.479988235296 
440,11427.695082474229,6827.059539215685,109.88571696658109,3499.746826923078,16817.650947115384,6877.795542168674,10511.59317777778 
450,12320.449228915659,7088.544473118281,114.90919397217951,3396.7551833333323,16110.7492746114,6112.195565217391,10254.222739583334 
460,10813.735397959183,7645.782397849459,105.06271601581808,3529.296666666663,18157.462102439014,6689.402179245283,10392.998700000002 
470,11270.23509411765,7208.832068376067,114.33319853479819,3684.2467939698486,16449.427043689306,6540.095393939393,10446.096084745763 
480,11895.415127450984,7085.223687500003,109.62791966173344,3349.130663101605,17458.480145728638,6450.646939393939,10947.874099999999 
490,12254.095477064222,7104.083602739724,95.56184282841859,3803.2492901554415,22401.489038461554,6185.636625,10456.46042727273 
500,10578.533111111106,9807.369172413793,78.72828112965364,4116.481392156865,29789.86523076923,6094.124509433961,10787.483046511625 
510,11291.453601851854,19847.985833333336,77.3884037585421,4235.933786324785,35042.64783783783,6608.996681318682,9889.428604938274 
520,12342.370974025975,7462.075,77.5688154327425,4743.936202247195,37445.43,8337.610886792454,12828.464709677422 
530,13846.479196969702,0,74.15810194174745,5021.188142857143,46758.855,9401.093629629631,15123.389833333335 
540,13811.378208333334,0,77.39826457399099,4812.08943902439,0,6597.089333333333,0 
550,19136.30025,0,74.91005714285717,5733.722374999999,0,0,38294.088 
560,24860.299750000002,0,84.68351515151512,5846.169142857142,0,2983.912,0 
570,42113.483,0,94.63575,4077.9610000000002,0,0,0 
580,0,2298.555,147.8215606407322,1400.873,4130.575122448979,0,0 
590,0,4879.295404040405,159.51014346645962,2112.8426153846153,6631.297269662925,0,0 
600,0,6183.821591194972,200.61562459978725,3005.8769006622515,11246.623343396222,2491.199666666667,6481.481100000002 
610,5907.523166666667,6972.573528735631,256.5805438259761,3752.3148456375825,14984.330854037253,4992.050315789474,8279.6596849315 
620,8845.678041666666,8016.066351515151,421.66886681547624,5439.007723404252,18254.53589306359,6298.981355555555,9712.384688000006 
630,10705.666179775282,8378.242803680987,542.6785098461046,6620.812881720434,20237.892592592583,6767.792488888889,11408.96553892217 
640,10453.665410256419,8501.045776315781,708.0751619135215,7456.637269911505,22757.29876023394,7132.306844720495,12269.530088050313 
650,11812.178836477984,8404.168564102558,860.5252844147985,8482.180020242922,23927.57318429003,7465.337285714288,13103.109180722888 
660,12737.286601398613,7771.025265151513,1059.589910262104,9631.015534965027,24836.473392097287,7835.618224358973,13797.205519774 
670,12619.35832258065,9749.30935119047,1148.8954533352419,10706.56305338078,26740.950071839092,8573.076483516474,14018.509827380953 
680,12300.9607633136,9112.869836257305,1256.3696226200636,10831.872192028986,27115.312310344805,8427.391169696972,13986.178104651153 
690,13409.62363194444,10697.907636986298,1503.8997479054442,12652.271174657531,28741.971089552237,8601.197149068328,14046.401395480227 
700,14364.264365853656,10605.921856321842,1622.4925990613035,12687.412440894575,30081.441922857142,9049.431147368423,15267.352880239512 
710,14602.915913333338,11273.27046987952,1760.740959551583,13667.817646153835,30438.695186915902,9996.0925472973,15198.15008602151 
720,15877.085331249993,10964.75205594406,2085.7575153547873,15076.113368600689,32165.045810888274,10240.35956547619,16914.222208333336 
730,15885.243714285718,12759.197633136097,2248.6439622725943,15435.35728104575,33983.30337428572,10702.424114864873,15794.20208235293 
740,17463.882212328765,12609.874857142862,2376.5684379702207,16276.408567272727,35107.39279829546,11383.732060402679,17476.430434782604 
750,16809.614446808508,13617.889363636366,2483.6390052942284,17158.10864189185,35947.34265722382,11738.831122302156,17101.340413793107 
760,17917.753410958907,13464.043890243904,2575.976943142286,17599.91390228014,36880.076384146334,11858.963148387098,18505.21373548388 
770,18402.213688000007,15223.032193939382,2773.377751763272,17847.905627240147,37280.001715116225,12891.165620689657,18209.4125269461 
780,19003.11475438596,16028.796524096395,3100.2508173652727,19210.759199395765,38591.161729946514,13314.15330508474,19549.951432098766 
790,17623.744987499987,14225.59959813085,2516.7891985738515,17385.404231707307,39923.72869364163,12960.192093023254,18438.05711560695 
800,17580.00649479168,13714.508068181816,2575.3635798464184,17955.615153034312,40199.82517420818,11548.343010471202,16746.00497536945 
810,14838.069540425531,11855.571992248066,1961.3986290678863,14526.65306996586,42727.337403899735,9422.854151394427,15516.143174107141 
820,12593.650392452832,12062.337888059703,1242.9851675270666,10500.951621118009,49225.88932142857,7354.077595155709,13886.819447552447 
830,11632.156669934631,16998.86825,87.95153358024685,4421.688242857134,57360.65587500001,7467.829566801624,13860.946323809525 
840,12412.48706355933,25262.118599999998,75.69506234537353,4702.633418118467,73327.328,8577.371259259258,15417.113363636361 
850,16542.45990243902,46582.493,81.94661088435362,5360.611038461539,0,11683.3242,15361.4258 
860,19357.490375000005,0,78.13414124293789,5112.945400000002,0,11655.176999999998,0 
870,22778.259000000005,0,80.87375,4971.301692307693,0,0,0 
880,25148.642,0,86.20899999999997,7576.281250000001,0,0,0 
890,0,2096.5270769230765,163.74956800870484,2341.5,3836.6899042553187,0,0 
