time,tr_book_rate_service,tr_create_service,page,tr_manage_appointments,tr_realistic_flow,tr_book_service,tr_browse 
30,7710.109,19909.658,644.251,7653.828,33253.604,7133.291,15074.394 
40,16555.475,26252.874,644.251,9229.558,39677.79,10961.742,18136.257 
50,16669.569,26252.874,644.251,9229.558,42382.689,10961.742,23432.964 
60,18400.717,35010.275,783.163,9229.558,42382.689,16166.992,23432.964 
70,29688.162,35010.275,865.163,21092.067,53269.613,17432.995,23432.964 
80,29688.162,35010.275,865.163,21092.067,57310.459,17432.995,23432.964 
90,42944.546,35010.275,865.163,21092.067,57310.459,17432.995,23432.964 
100,42944.546,35010.275,865.163,21092.067,57310.459,17432.995,23432.964 
110,42944.546,35010.275,865.163,21092.067,57441.895,19451.03,23432.964 
120,42944.546,35010.275,914.944,21092.067,57441.895,19451.03,23432.964 
130,42944.546,35010.275,966.566,21092.067,57441.895,19451.03,23432.964 
140,42944.546,35010.275,966.566,21092.067,59905.401,19451.03,23918.327 
150,42944.546,35010.275,966.566,21092.067,59905.401,19451.03,23918.327 
160,42944.546,35010.275,966.566,21092.067,59905.401,19451.03,28855.681 
170,42944.546,35010.275,966.566,21092.067,59905.401,19451.03,28855.681 
180,42944.546,35010.275,966.566,21092.067,59905.401,19451.03,28855.681 
190,42944.546,35010.275,966.566,21092.067,63646.88,20278.231,28855.681 
200,42944.546,35010.275,966.566,21092.067,63646.88,20278.231,28855.681 
210,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
220,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
230,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
240,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
250,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
260,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
270,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
280,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
290,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
300,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
310,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
320,42944.546,35010.275,992.567,21092.067,63646.88,20278.231,28855.681 
330,42944.546,35010.275,1152.763,21092.067,63646.88,20278.231,28855.681 
340,42944.546,35010.275,1152.763,21092.067,63646.88,20278.231,28855.681 
350,42944.546,35010.275,1152.763,21092.067,63646.88,20278.231,28855.681 
360,42944.546,35010.275,1152.763,21092.067,63646.88,20278.231,28855.681 
370,42944.546,35010.275,1293.675,21092.067,63646.88,20278.231,28855.681 
380,42944.546,35010.275,1293.675,21395.664,63646.88,20278.231,28855.681 
390,42944.546,35010.275,1293.675,21395.664,63646.88,20278.231,32326.256 
400,42944.546,35010.275,1293.675,21395.664,63646.88,23422.115,32326.256 
410,42944.546,35010.275,1293.675,21395.664,68275.412,23422.115,32326.256 
420,42944.546,35010.275,1293.675,21395.664,68275.412,23422.115,32326.256 
430,42944.546,39152.192,1293.675,21395.664,68275.412,23422.115,32326.256 
440,42944.546,39152.192,1293.675,21395.664,68275.412,23422.115,32326.256 
450,42944.546,39152.192,1293.675,21395.664,68275.412,23422.115,32326.256 
460,42944.546,47906.204,1293.675,21395.664,68275.412,25270.255,32326.256 
470,42944.546,47906.204,1293.675,21395.664,68275.412,25270.255,32326.256 
480,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,32326.256 
490,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,33682.192 
500,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,33682.192 
510,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,33682.192 
520,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,33682.192 
530,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,33682.192 
540,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,33682.192 
550,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,38294.088 
560,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,38294.088 
570,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,38294.088 
580,47014.99,47906.204,1293.675,21395.664,68275.412,25270.255,38294.088 
590,47014.99,47906.204,1356.006,21395.664,68275.412,25270.255,38294.088 
600,47014.99,47906.204,2331.036,21395.664,68275.412,25270.255,38294.088 
610,47014.99,47906.204,3186.592,21395.664,68275.412,25270.255,38294.088 
620,47014.99,47906.204,6611.354,21395.664,68275.412,25270.255,38294.088 
630,47014.99,47906.204,10448.526,21395.664,68275.412,25270.255,38294.088 
640,47014.99,47906.204,14645.586,23012.126,68275.412,25270.255,38294.088 
650,47014.99,47906.204,17790.916,23012.126,68275.412,25270.255,38294.088 
660,47014.99,47906.204,21226.942,23921.374,68275.412,25270.255,38294.088 
670,47014.99,47906.204,21419.793,26630.318,68275.412,25270.255,38294.088 
680,47014.99,47906.204,23276.878,26630.318,68275.412,25953.039,38294.088 
690,47014.99,47906.204,26356.692,29937.797,68275.412,25953.039,38294.088 
700,47014.99,47906.204,29526.684,31973.896,68601.378,31644.256,38294.088 
710,48010.194,47906.204,29526.684,32327.395,68601.378,31644.256,38294.088 
720,48010.194,47906.204,32437.807,34808.82,68601.378,31644.256,38294.088 
730,48010.194,47906.204,35788.636,36152.352,75503.65,31644.256,40893.227 
740,48010.194,47906.204,35788.636,42768.927,75503.65,31644.256,40893.227 
750,48806.704,47906.204,35788.636,42768.927,75503.65,31644.256,40893.227 
760,48806.704,47906.204,38634.578,42768.927,75503.65,31644.256,40893.227 
770,48806.704,47906.204,38634.578,46206.143,75503.65,32292.299,40893.227 
780,54449.469,47906.204,38936.745,46206.143,75503.65,32292.299,40893.227 
790,54449.469,47906.204,40959.293,46206.143,79374.63,32738.35,40893.227 
