time,session 
10,16576.335 
20,26515.76 
30,32322.355 
40,45291.343 
50,54142.363 
60,66483.301 
70,75880.813 
80,76567.232 
90,77527.428 
100,77527.428 
110,82444.375 
120,90475.293 
130,98445.67 
140,108753.223 
150,108753.223 
160,108753.223 
170,108753.223 
180,108753.223 
190,108753.223 
200,108753.223 
210,108753.223 
220,108753.223 
230,108753.223 
240,108753.223 
250,108753.223 
260,108753.223 
270,108753.223 
280,108753.223 
290,108753.223 
300,108753.223 
310,108753.223 
320,108753.223 
330,108753.223 
340,108753.223 
350,108753.223 
360,108753.223 
370,108753.223 
380,108753.223 
390,108753.223 
400,108753.223 
410,108753.223 
420,108753.223 
430,108753.223 
440,108753.223 
450,108753.223 
460,108753.223 
470,108753.223 
480,115823.252 
490,115823.252 
500,115823.252 
510,115823.252 
520,115823.252 
530,115823.252 
540,115823.252 
550,115823.252 
560,115823.252 
570,115823.252 
580,115823.252 
590,115823.252 
600,115823.252 
610,115823.252 
620,115823.252 
630,115823.252 
640,115823.252 
650,115823.252 
660,115823.252 
670,115823.252 
680,115823.252 
690,115823.252 
700,115823.252 
710,121159.628 
720,121159.628 
730,121159.628 
740,121159.628 
750,124732.874 
760,124732.874 
770,128523.68 
780,128697.386 
790,129418.28 
800,129418.28 
810,137764.758 
820,137764.758 
830,137764.758 
840,137764.758 
850,137764.758 
860,137764.758 
870,137764.758 
880,137764.758 
890,137764.758 
900,137764.758 
910,137764.758 
920,137764.758 
930,137764.758 
940,137764.758 
950,137764.758 
960,137764.758 
970,137764.758 
980,137764.758 
990,137764.758 
1000,137764.758 
1010,137764.758 
1020,138001.344 
1030,147118.815 
1040,155190.391 
1050,161321.118 
1060,177455.733 
1070,182834.027 
1080,195004.84 
1090,202412.105 
1100,211626.645 
1110,219504.861 
1120,230056.684 
1130,238494.4 
1140,240240.956 
1150,245371.697 
1160,261979.871 
1170,261979.871 
1180,262809.274 
1190,269841.433 
1200,274425.98 
1210,276378.12 
1220,280724.001 
1230,282693.074 
1240,282693.074 
1250,282693.074 
1260,283985.888 
1270,283985.888 
1280,283985.888 
1290,283985.888 
1300,283985.888 
1310,283985.888 
1320,283985.888 
1330,283985.888 
1340,283985.888 
1350,283985.888 
1360,283985.888 
1370,283985.888 
1380,283985.888 
1390,283985.888 
1400,283985.888 
1410,283985.888 
1420,283985.888 
1430,283985.888 
1440,283985.888 
1450,283985.888 
1460,283985.888 
1470,283985.888 
1480,283985.888 
1490,283985.888 
1500,283985.888 
1510,283985.888 
1520,283985.888 
1530,283985.888 
1540,283985.888 
1550,283985.888 
1560,283985.888 
1570,283985.888 
1580,283985.888 
1590,283985.888 
1600,283985.888 
1610,283985.888 
1620,283985.888 
1630,283985.888 
1640,283985.888 
1650,283985.888 
1660,283985.888 
1670,283985.888 
1676,283985.888 
