time,connect,request 
0,0.949,4.545 
10,0.691,3.247 
20,0.691,2.979 
30,0.691,2.919 
40,0.691,2.814 
50,0.675,2.637 
60,0.658,2.637 
70,0.658,2.637 
80,0.658,2.637 
90,0.658,2.637 
100,0.553,2.637 
110,0.553,2.637 
120,0.553,2.637 
130,0.553,2.637 
140,0.553,2.637 
150,0.553,2.637 
160,0.553,2.637 
170,0.553,2.637 
180,0.553,2.637 
190,0.553,2.637 
200,0.553,2.637 
210,0.553,2.637 
220,0.553,2.637 
230,0.553,2.637 
240,0.553,2.637 
250,0.553,2.637 
260,0.553,2.637 
270,0.553,2.637 
280,0.553,2.637 
290,0.553,2.637 
300,0.553,2.637 
310,0.553,2.637 
320,0.553,2.637 
330,0.553,2.637 
340,0.553,2.595 
350,0.553,2.526 
360,0.553,2.526 
370,0.553,2.51 
380,0.552,2.51 
390,0.522,2.51 
400,0.522,2.51 
410,0.522,2.51 
420,0.522,2.51 
430,0.522,2.51 
440,0.522,2.51 
450,0.522,2.51 
460,0.522,2.51 
470,0.522,2.51 
480,0.522,2.51 
490,0.522,2.51 
500,0.522,2.51 
510,0.522,2.51 
520,0.522,2.51 
530,0.522,2.51 
540,0.522,2.51 
550,0.522,2.51 
560,0.522,2.51 
570,0.522,2.51 
580,0.522,2.51 
590,0.522,2.51 
600,0.522,2.51 
610,0.522,2.51 
620,0.522,2.51 
630,0.522,2.51 
640,0.522,2.51 
650,0.522,2.51 
660,0.522,2.51 
670,0.522,2.51 
680,0.508,2.51 
690,0.508,2.51 
700,0.508,2.51 
710,0.508,2.51 
720,0.508,2.51 
730,0.508,2.51 
740,0.508,2.51 
750,0.508,2.51 
760,0.508,2.51 
770,0.508,2.51 
780,0.508,2.509 
790,0.508,2.471 
800,0.508,2.471 
810,0.508,2.471 
820,0.508,2.471 
830,0.508,2.471 
840,0.508,2.471 
850,0.508,2.471 
860,0.508,2.471 
870,0.508,2.471 
880,0.508,2.471 
890,0.482,2.471 
900,0.416,2.471 
910,0.416,2.471 
920,0.411,2.471 
930,0.383,2.471 
940,0.383,2.471 
950,0.383,2.471 
960,0.383,2.471 
970,0.383,2.471 
980,0.383,2.471 
990,0.383,2.471 
1000,0.383,2.471 
1010,0.383,2.471 
1020,0.383,2.471 
1030,0.383,2.471 
1040,0.383,2.471 
1050,0.383,2.471 
1060,0.383,2.471 
1070,0.383,2.368 
1080,0.383,2.368 
1090,0.383,2.368 
1100,0.383,2.306 
1110,0.383,2.306 
1120,0.383,2.306 
1130,0.383,2.306 
1140,0.383,2.306 
1150,0.383,2.306 
1160,0.383,2.306 
1170,0.383,2.306 
1180,0.383,2.306 
1190,0.383,2.306 
1200,0.383,2.306 
1210,0.383,2.306 
1220,0.383,2.306 
1230,0.383,2.306 
1240,0.383,2.306 
1250,0.383,2.306 
1260,0.383,2.306 
1270,0.383,2.306 
1280,0.383,2.306 
1290,0.383,2.306 
1300,0.383,2.306 
1310,0.383,2.306 
1320,0.383,2.306 
1330,0.383,2.306 
1340,0.383,2.306 
1350,0.383,2.306 
1360,0.383,2.306 
1370,0.383,2.306 
1380,0.383,0.624 
1390,0.383,0.61 
1400,0.383,0.61 
1410,0.383,0.61 
1420,0.383,0.61 
1430,0.383,0.604 
1440,0.383,0.601 
1450,0.383,0.601 
1460,0.383,0.601 
1470,0.383,0.601 
1480,0.383,0.596 
1490,0.383,0.596 
1500,0.383,0.596 
1510,0.383,0.596 
1520,0.383,0.596 
1530,0.383,0.596 
1540,0.383,0.596 
1550,0.383,0.596 
1560,0.383,0.596 
1570,0.383,0.596 
1580,0.383,0.596 
1590,0.383,0.596 
1600,0.383,0.596 
1610,0.383,0.596 
1620,0.383,0.596 
1630,0.383,0.596 
1640,0.383,0.596 
1650,0.383,0.596 
1660,0.383,0.596 
1670,0.383,0.596 
1676,0.383,0.596 
