time,session 
10,2560.92420685279 
20,4988.5512735492675 
30,6112.0046337160375 
40,10142.140764526042 
50,14736.745006042122 
60,18748.6264258946 
70,19374.09836874236 
80,21673.453683130152 
90,21179.065984246787 
100,20107.06707428573 
110,20861.352057330583 
120,22480.5366797137 
130,22177.112645921494 
140,23680.34101346583 
150,22446.737506087346 
160,21147.53785375069 
170,22521.086927162345 
180,22635.25118216469 
190,22658.27497701707 
200,21620.45632070147 
210,18832.379718779015 
220,16784.318750310907 
230,12402.447508705598 
240,8868.242548038903 
250,8828.388893676687 
260,10694.216890690226 
270,5906.852195152284 
280,728.4014999999963 
290,1955.7084459142136 
300,3792.1691500067477 
310,5811.915343607524 
320,7587.564957015024 
330,12147.737057097262 
340,17892.1696283256 
350,19351.456098499984 
360,21070.479762178304 
370,22821.8553607648 
380,21235.73112267853 
390,22278.135036996526 
400,21741.919366209873 
410,22190.650973645552 
420,22977.05811617266 
430,21590.212319997478 
440,23027.271093408603 
450,22814.092030757696 
460,22512.200992798316 
470,21356.09339904777 
480,24000.144130874538 
490,22282.975888793582 
500,16950.467055530833 
510,14341.869147429252 
520,12238.758197259382 
530,9852.287193342165 
540,7186.562887078561 
550,8940.311851704519 
560,8484.26234739328 
570,6965.829499999996 
580,648.134 
590,3277.5691047876294 
600,4500.710717617416 
610,5694.405152154476 
620,8478.356521810241 
630,12273.841120380383 
640,13463.449248035688 
650,14704.03921406903 
660,14501.807894027024 
670,14790.077053607509 
680,13891.842897912278 
690,13747.162980748253 
700,13935.771841051954 
710,13950.971013293587 
720,14401.490408090383 
730,13086.800250287304 
740,13895.45219936895 
750,14519.161530730646 
760,15360.338579368301 
770,16117.344431266718 
780,15185.047627733791 
790,15660.757203517165 
800,15960.570033156964 
810,17390.053840880588 
820,17220.155985714937 
830,15896.403093932682 
840,13633.285347412379 
850,11045.47558960786 
860,9198.290847496895 
870,6333.383049578466 
880,6435.883664438544 
890,30.08550000000014 
900,3217.1528931960825 
910,3766.612714284434 
920,3803.970288817844 
930,3746.291385031514 
940,4714.931687441439 
950,5612.505306963511 
960,6508.857456434519 
970,7591.365007437623 
980,8578.346928930681 
990,9483.792700673974 
1000,10865.786277406532 
1010,12241.877942372146 
1020,14390.181764126552 
1030,16144.88547082657 
1040,17060.230672562124 
1050,17969.96753391881 
1060,20187.328922308374 
1070,20803.570378623048 
1080,23986.052945491298 
1090,24074.2699048787 
1100,27300.530595455137 
1110,29593.163447683048 
1120,31286.24680821818 
1130,33203.02640393938 
1140,34465.839222788985 
1150,37246.65516617798 
1160,40786.65775281057 
1170,40881.900729292196 
1180,45192.97200299241 
1190,46570.123564832764 
1200,47126.6329009564 
1210,46583.15670767381 
1220,42757.315446769586 
1230,35021.28204852405 
1240,23945.966574441103 
1250,20404.287250694666 
1260,18575.373679184464 
1270,16321.12455352312 
1280,7482.830711105753 
1290,0.0 
1300,1556.8427297343048 
1310,2570.3446142326384 
1320,2832.9232891408938 
1330,3154.402817980487 
1340,3415.1935932304564 
1350,2534.9497450263566 
1360,3421.020927005441 
1370,3488.7407654336903 
1380,4337.035590941693 
1390,5937.36519205008 
1400,9859.790895128517 
1410,16521.275357137467 
1420,21943.935490604894 
1430,26952.880418555585 
1440,31497.375270006043 
1450,36622.98632940345 
1460,40852.72432159216 
1470,45012.77162145441 
1480,48126.64305551612 
1490,49609.232990994475 
1500,50553.27678546803 
1510,48893.07033448891 
1520,47328.034074504685 
1530,44952.98919246933 
1540,45935.79378946097 
1550,45037.92772822984 
1560,44797.838631400875 
1570,43823.93146011024 
1580,41752.9383910336 
1590,38925.810402503 
1600,35179.69098771634 
1610,28572.48067278804 
1620,22004.045356685627 
1630,15325.156415150686 
1640,12818.9951091522 
1650,11906.102115055379 
1660,11945.751475063173 
1670,9133.894943279169 
1676,4305.966000000008 
