time,cpu@tsung_controller@ip-172-31-11-163 
0,0.013706145252950707 
10,0.08122630899321032 
20,0.20203913727205508 
30,0.24584101586507912 
40,0.3103972668374893 
50,0.3103972668374893 
60,0.3210139036541388 
70,0.3646251132942316 
80,0.3646251132942316 
90,0.3646251132942316 
100,0.4104594228565475 
110,0.4104594228565475 
120,0.4104594228565475 
130,0.4104594228565475 
140,0.4104594228565475 
150,0.4104594228565475 
160,0.4104594228565475 
170,0.4104594228565475 
180,0.4104594228565475 
190,0.4104594228565475 
200,0.4240820239236444 
210,0.4240820239236444 
220,0.4240820239236444 
230,0.4240820239236444 
240,0.4240820239236444 
250,0.4240820239236444 
260,0.4240820239236444 
270,0.4240820239236444 
280,0.4240820239236444 
290,0.4240820239236444 
300,0.4240820239236444 
310,0.4240820239236444 
320,0.47406697368146866 
330,0.47406697368146866 
340,0.5566268827852191 
350,0.6639566395663957 
360,0.6639566395663957 
370,0.6955741876277479 
380,0.7693911592994161 
390,0.7693911592994161 
400,0.7693911592994161 
410,0.7693911592994161 
420,0.7693911592994161 
430,0.8219378122685692 
440,0.8373043596133594 
450,0.8373043596133594 
460,0.8373043596133594 
470,0.8373043596133594 
480,1.061398290491249 
490,1.7330968280467447 
500,1.7330968280467447 
510,1.7330968280467447 
520,1.7330968280467447 
530,1.7330968280467447 
540,1.7330968280467447 
550,1.7330968280467447 
560,1.7330968280467447 
570,1.7330968280467447 
580,1.7330968280467447 
590,1.7330968280467447 
600,1.7330968280467447 
610,1.7330968280467447 
620,1.7330968280467447 
630,1.7330968280467447 
640,1.7330968280467447 
650,1.7330968280467447 
660,1.7330968280467447 
670,1.7330968280467447 
680,1.7330968280467447 
690,1.7330968280467447 
700,1.7330968280467447 
710,1.7330968280467447 
720,1.7330968280467447 
730,1.7330968280467447 
740,1.7330968280467447 
750,1.7330968280467447 
760,1.7330968280467447 
770,1.7330968280467447 
780,1.7330968280467447 
790,1.7330968280467447 
800,1.7330968280467447 
810,1.7330968280467447 
820,1.7330968280467447 
830,1.7330968280467447 
840,1.7330968280467447 
850,1.7330968280467447 
860,1.7330968280467447 
870,1.7330968280467447 
880,1.7330968280467447 
890,1.7330968280467447 
900,1.7330968280467447 
910,1.7330968280467447 
920,1.7330968280467447 
930,1.7330968280467447 
940,1.7330968280467447 
950,1.7330968280467447 
960,1.7330968280467447 
970,1.7330968280467447 
980,1.7330968280467447 
990,1.7330968280467447 
1000,1.7330968280467447 
1010,1.7330968280467447 
1020,1.7330968280467447 
1030,1.7330968280467447 
1040,1.7330968280467447 
1050,1.7330968280467447 
1060,1.7330968280467447 
1070,1.7330968280467447 
1080,1.7330968280467447 
1090,1.894684010205362 
1100,1.894684010205362 
1110,1.9160536202007095 
1120,2.024164443747058 
1130,2.024164443747058 
1140,2.027529177788245 
1150,2.038594029756981 
1160,2.038594029756981 
1170,2.038594029756981 
1180,2.038594029756981 
1190,2.038594029756981 
1200,2.038594029756981 
1210,2.038594029756981 
1220,2.038594029756981 
1230,2.038594029756981 
1240,2.038594029756981 
1250,2.038594029756981 
1260,2.038594029756981 
1270,2.038594029756981 
1280,2.038594029756981 
1290,2.038594029756981 
1300,2.038594029756981 
1310,2.038594029756981 
1320,2.038594029756981 
1330,2.038594029756981 
1340,2.038594029756981 
1350,2.038594029756981 
1360,2.038594029756981 
1370,2.038594029756981 
1380,2.038594029756981 
1390,2.038594029756981 
1400,2.503688048629929 
1410,3.094617646751018 
1420,3.360631702412869 
1430,3.444374607165305 
1440,3.7579250720461097 
1450,4.198141376889792 
1460,4.198141376889792 
1470,4.198141376889792 
1480,4.198141376889792 
1490,4.198141376889792 
1500,4.198141376889792 
1510,4.198141376889792 
1520,4.198141376889792 
1530,4.198141376889792 
1540,4.198141376889792 
1550,4.198141376889792 
1560,4.198141376889792 
1570,4.198141376889792 
1580,4.198141376889792 
1590,4.198141376889792 
1600,4.198141376889792 
1610,4.198141376889792 
1620,4.198141376889792 
1630,4.198141376889792 
1640,4.198141376889792 
1650,4.198141376889792 
1660,4.198141376889792 
1670,4.198141376889792 
1680,4.198141376889792 
1690,4.198141376889792 
1700,4.198141376889792 
1710,4.198141376889792 
