time,freemem@tsung_controller@ip-172-31-11-163 
0,380200.0546875 
10,380122.5703125 
20,380040.953125 
30,380008.671875 
40,379948.02734375 
50,379924.7421875 
60,379903.5625 
70,379892.88671875 
80,379897.9609375 
90,379893.66015625 
100,379891.06640625 
110,379899.70703125 
120,379908.42578125 
130,379898.11328125 
140,379882.484375 
150,379865.046875 
160,379886.24609375 
170,379888.1796875 
180,379870.97265625 
190,379853.78515625 
200,379859.1875 
210,379928.171875 
220,379978.046875 
230,380011.7578125 
240,380049.4765625 
250,380080.2265625 
260,380099.94921875 
270,380121.015625 
280,380124.83203125 
290,380097.4296875 
300,379963.74609375 
310,379882.15234375 
320,379798.10546875 
330,379726.78125 
340,379661.1328125 
350,379647.46875 
360,379599.046875 
370,379581.23828125 
380,379572.67578125 
390,379567.1015625 
400,379577.98046875 
410,379567.27734375 
420,379561.4609375 
430,379536.1171875 
440,379555.1953125 
450,379578.21484375 
460,379597.375 
470,379577.7578125 
480,379536.8984375 
490,379551.5625 
500,379649.4609375 
510,379722.5546875 
520,379781.23828125 
530,379861.28515625 
540,379941.484375 
550,379990.23046875 
560,380014.8984375 
570,380017.5703125 
580,380016.2421875 
590,379864.15625 
600,379639.15234375 
610,379455.9765625 
620,379257.0 
630,379112.56640625 
640,378911.0703125 
650,378792.43359375 
660,378618.484375 
670,378514.47265625 
680,378362.98046875 
690,378219.12890625 
700,378084.3359375 
710,377987.6015625 
720,377850.27734375 
730,377726.0078125 
740,377604.203125 
750,377471.94921875 
760,377382.76953125 
770,377227.125 
780,377093.5859375 
790,377002.95703125 
800,376975.94921875 
810,376963.0390625 
820,376994.7265625 
830,377020.80078125 
840,377105.85546875 
850,377276.375 
860,377442.50390625 
870,377580.1484375 
880,377738.21875 
890,377928.328125 
900,378137.24609375 
910,378414.98046875 
920,379246.49609375 
930,379804.36328125 
940,379933.56640625 
950,379946.30859375 
960,379951.18359375 
970,379724.390625 
980,379417.8984375 
990,379113.57421875 
1000,378795.48046875 
1010,378514.3984375 
1020,378180.1953125 
1030,377876.28125 
1040,377539.83203125 
1050,377324.484375 
1060,377243.48828125 
1070,377194.87109375 
1080,377226.73828125 
1090,377252.0625 
1100,377238.40234375 
1110,377153.36328125 
1120,377080.46484375 
1130,376999.64453125 
1140,376928.8671875 
1150,376879.0859375 
1160,376836.00390625 
1170,376787.640625 
1180,376677.1796875 
1190,376558.4921875 
1200,376452.47265625 
1210,376359.71875 
1220,376348.578125 
1230,376367.390625 
1240,376481.99609375 
1250,376605.76953125 
1260,376728.3125 
1270,376911.0 
1280,377243.86328125 
1290,378130.0703125 
1300,379214.33984375 
1310,379836.8671875 
1320,379934.93359375 
1330,379943.36328125 
1340,379946.98046875 
1350,379613.578125 
1360,379207.421875 
1370,378689.02734375 
1380,378186.4140625 
1390,377724.65625 
1400,377424.42578125 
1410,377250.890625 
1420,377181.2734375 
1430,377123.203125 
1440,377000.12109375 
1450,376827.87109375 
1460,376752.515625 
1470,376679.453125 
1480,376632.98046875 
1490,376579.6875 
1500,376561.0546875 
1510,376631.09765625 
1520,376711.16015625 
1530,376728.0234375 
1540,376703.2421875 
1550,376800.90234375 
1560,376817.0390625 
1570,376715.40234375 
1580,376567.4140625 
1590,376474.9140625 
1600,376360.625 
1610,376484.99609375 
1620,376564.3359375 
1630,376585.8828125 
1640,376668.265625 
1650,376779.765625 
1660,376946.578125 
1670,377392.453125 
1680,378322.43359375 
1690,379439.0546875 
1700,379777.7890625 
1710,379867.765625 
