time,tr_book_rate_service,tr_create_service,page,tr_manage_appointments,tr_realistic_flow,tr_book_service,tr_browse 
40,4356.917492937825,5175.465837200661,102.47776831737282,2019.3673373432332,11156.991542905103,3069.4649746127,3923.4904942014455 
50,5831.559094915856,4223.171204391349,105.7245508602517,2625.7884751188108,10717.925647992495,3626.8939987015397,3537.1451320008623 
60,4854.688896260759,4819.985556292506,105.13983668849237,2071.734987298425,10389.620803998978,4033.517671144683,5136.116215511332 
70,5841.397192678612,5175.423858450231,103.54030867723199,2317.3809846733434,11747.880546715267,4098.283955270233,4066.2890744858464 
80,5735.185216305254,6161.4663193390015,109.18262721295406,2448.7862492053746,10415.636644753586,2609.0635393659577,4628.722598239357 
90,5887.519979494334,3927.7507587090113,112.58892641949069,2347.733653004613,11423.344361985164,4526.428302789897,5055.431840417785 
100,5004.386881689459,5976.422135934325,109.61466647972587,2826.460827511757,10323.481446116582,2517.886498132391,4134.159796898596 
110,6521.388731009251,5698.3129354009525,108.53298936142174,2032.1439146625835,10146.900711663095,4963.124066582809,4167.739749643843 
120,5392.539524710189,4356.121458080614,105.90013821250065,2669.2153990298507,12547.428104223287,3312.651261331594,5139.969133861537 
130,6607.725685926695,5785.0750029312,107.91846196697652,2658.9101049775504,11689.89104036141,3152.322617553558,3579.895554780945 
140,6451.249428301772,4816.09775434598,109.09005889947748,2753.2451066503554,11300.558309892793,3502.458366884761,4313.146137408861 
150,5678.719583969613,6133.090959483159,105.30748610825768,2424.8450437723436,11862.089972503636,3940.1666630322866,4562.778615865575 
160,6456.753320586326,5387.821165368793,104.06268421231972,2572.100982683466,11638.136765195832,3584.592324511729,3800.026206004235 
170,5528.548344803357,5463.256286025271,101.2059153778206,2377.335259998832,10166.575928349643,3090.4033526085386,4915.087383574594 
180,7157.479202700335,5330.700629887798,108.11833870375955,2670.8414630788207,11008.008801367738,3466.579479853624,4516.532507238017 
190,6313.724931518046,3908.79866934479,107.33706227265543,3080.579868853836,11446.058356734897,3266.273164672807,4479.273825547477 
200,5297.891317360795,6733.336606050568,97.23708521334672,2610.323388464945,8860.904397706629,3471.7982086176294,4972.094292741484 
210,6189.5887417025,5682.667105914483,87.7069472282426,2330.914385368367,6216.570704223576,3511.162532577525,3720.3950130370736 
220,6935.528600069355,5467.567632993276,91.49293709427272,2281.551397141722,5543.776360426887,3407.7600274193583,4407.931224946558 
230,5417.399523733311,0.0,90.64517279134232,3141.1795430943903,0.0,3219.928712765418,5062.136516269 
240,8043.822074553183,0,90.08224760978672,3090.4756968743886,0.0,2802.5093895266004,3690.907507903428 
250,5435.550928944419,0,82.72391223658782,3610.193636922344,0,857.0339156285219,0.0 
260,3737.914390843588,0,85.19500718861633,2630.567962055692,0,0.0,0 
270,0.0,0,76.75239889827549,2108.665380691185,0,0,0 
280,0.0,0.0,114.25705145157002,0.0,80.92151509676248,0,0 
290,0,1702.471996326686,119.17049904303094,1202.4588095036768,2680.7502292710415,0,0 
300,0,3479.084755837812,117.9940176007966,1663.1246436317306,5652.793081667827,0,0.0 
310,0,4473.941652877367,118.5902850077955,1978.6307596415395,8017.766192695255,2587.3229155481617,2703.420837951391 
320,3219.0204131072205,4535.549263198207,115.30274359840968,1917.9450954412719,10435.394020743935,2157.9341437821986,3261.9719908779616 
330,3077.8934151125795,4639.3669114301765,117.9758817492046,1942.9598843243186,11235.192810527225,2810.399893099626,4739.11621178007 
340,4183.037428277701,5695.5654726137345,119.23161289948452,2206.7536252416426,11640.14832499469,3197.376736897322,5063.535544397112 
350,5319.3212953934235,5437.220460751274,112.67822933262417,2103.895282115412,11793.42016057539,3129.61532781304,5386.462985255813 
360,5559.514801074202,5382.330459351756,114.3871253334541,2912.705900393573,11562.459085266828,3749.837312605548,4178.124821286816 
370,5746.415643251023,5303.526617108328,122.13787224659065,2446.9992100807203,11945.351065923534,3248.048128251182,3921.550042115124 
380,5143.50173645371,4906.618942342277,129.8167720633622,2671.7106597157854,10423.083649072907,3685.249188504104,4595.556921548912 
390,6073.578321373013,5154.703337360604,125.93554457756443,2512.16268928391,10970.495089048683,3796.629150574614,5076.134536637137 
400,6325.003315391875,4434.394394167027,130.42779832494836,2610.7260101908723,11299.280766374904,3738.4375790786735,4172.458088472819 
410,6716.276549707148,5238.788188145847,124.53562280780163,2470.1869973887556,10940.38841688005,3156.1427641444634,4808.162222438269 
420,4514.005255475077,4810.726522893674,127.57712395263495,2357.6821671736825,10863.235826893082,3142.3013467144538,4373.818819089775 
430,5042.66105076221,4106.142591642393,128.22726566231262,2798.791027461395,10820.689004440508,3631.3180451719923,3743.659378099341 
440,4528.019349473437,5829.598281418702,126.84351694653097,2637.778728074286,11580.260304043135,3148.6594849739645,5026.73034196251 
450,5453.64702955621,4259.161284989016,117.85335745243155,2443.5970903204147,12231.526117946112,3793.870602823661,4299.7381803396065 
460,6407.713091967501,6072.9364969558865,119.68571662186459,2664.5179800652163,10858.35152404881,3549.7116958857523,4877.939120224285 
470,6253.715893063495,4632.783348791962,124.85514300706943,2321.6207873737203,11322.191119668816,3845.297280154963,4220.769426079748 
480,6345.8818508803015,5000.301443226135,118.55646163140753,2421.8207385983696,10608.083555051184,2961.851599129726,4146.987156860342 
490,6135.838018877261,5005.600104344993,102.16107484445945,2463.50664082494,9185.757555830689,3573.8453220232377,4974.615854811111 
500,6389.519033079968,5391.272637868732,92.75911663935175,2478.8188635209203,6760.185898878024,2936.194613254598,3902.1929033242245 
510,4947.815482145218,6388.045904785583,91.20664484496919,3110.9194944624405,8354.035693162868,3167.6185234442623,4810.666400606436 
520,5423.179292304131,1789.0235000000002,92.68291720467477,2263.0885203377015,4339.963162937792,3578.976494400486,4788.504404729617 
530,6237.562291001948,0.0,88.81587670716137,3157.554099274762,2674.3935,3219.3822751259054,5323.147162179642 
540,6603.013642039538,0,85.50450949941055,3065.5401093355804,0,5224.304994533236,10082.260307010736 
550,4119.44090813761,0,84.37100826449152,3367.6811597501874,0,4286.413402685384,0 
560,10779.128814982974,0,82.71236820183276,3614.6006687086197,0,0.0,0 
570,10264.310000000001,0,83.9921587269442,1026.899573056045,0,0,0 
580,0,1244.003135178902,119.47063747681399,540.5393219451847,1490.7660212236458,0,0 
590,0,3290.2436404753907,143.80848080862035,1263.6347123342193,3820.5977994220466,0,0 
600,0,3677.0715844082188,327.6890451914396,1837.1418838725017,6897.838901150841,0,2661.6796169236345 
610,0,4628.481526501064,687.9188352633535,1601.4189476103593,8295.744182252869,2727.5192165316703,2768.4132650861193 
620,2697.4214861107653,5333.956477237836,1019.2209745786042,1980.3325392377276,9258.93642341895,2642.834283851064,3360.6661555304167 
630,3117.4458630635904,5006.363357655169,1396.4205696913477,2196.805152766069,9312.990920062412,3050.355933285062,3361.0940324926314 
640,4586.508413974805,4407.8770790377375,1688.8048540278369,2341.9534013389934,10972.05262996877,3763.5122836201294,4910.941941710444 
650,5085.251282654875,4187.7229941543455,2047.6273189353553,3166.742740289964,11298.292655497487,3370.595785845101,4838.058731422109 
660,5000.643346004842,5637.307592544573,2447.2707784100603,3190.966583399811,12199.343397924238,3942.950013563999,3947.1361724218877 
670,4796.44276520101,5321.096042984971,2713.5921520449056,4169.476137589264,12366.929577460778,3986.7710438455606,4779.623445769644 
680,6739.698260846751,4678.319554505931,3135.3165639096487,3811.276398997071,13795.011156212338,4512.84349880507,4788.8553763495 
690,5553.088252938676,6174.825750160912,3336.4249532705403,3710.2546574927733,14634.201856288068,4852.8240684544935,4217.698455095759 
700,5322.013242846879,5411.255733085823,3584.6604304059742,4269.561723306317,15105.604360746827,4100.345269539903,5427.647861452189 
710,6445.531401100778,6683.231305916227,3879.7179165841903,4043.426028097141,15954.436475042752,4514.072268955778,4805.345152648295 
720,6352.544540784385,5968.637280351933,3925.399347190744,4002.36150009342,17188.117385305097,4703.160963905034,4195.316922832813 
730,5423.84584143311,6068.727877482218,4114.458376197169,4027.8645097076433,18215.65925613768,5389.9679814883275,5257.557801559122 
740,6732.629530743886,5752.043353720066,4313.434480304008,3948.4187056814694,18283.81530769582,4668.512883136243,5193.070634019131 
750,6781.9602220787265,6581.798275869966,4441.05087932535,4510.538558744183,20115.784189118378,4902.735001786014,4654.2863545202745 
760,7003.267491223641,6528.281105043763,4656.062106442172,3524.1511943331484,21098.05824920556,3720.562399744144,5650.3695150334925 
770,5890.343479043918,5712.784644912557,4924.148982919925,3797.2801307907025,21779.887042558228,4463.240789545092,5261.797330027844 
780,6421.103857692209,5304.2032702001525,4978.448809004831,3716.168276374929,22742.929120656565,4545.058975006421,5057.345420323821 
790,6198.769381337899,5316.330765260657,5183.087038937581,4005.9433174161086,23497.07646124014,4037.5056411992355,5296.787317260281 
800,6199.102646921239,5542.83693800021,5272.962683397892,3289.1397627441247,23853.342014997677,4453.594027872267,5037.437201850998 
810,6880.241955975541,5241.1841653523325,5243.943620772401,3812.5401433329603,24120.553476646543,4523.3336856031865,4947.780024983978 
820,7367.402139002142,5805.739913107591,4883.509017087095,3936.5177233107397,26296.940962614844,5670.678242726708,5050.956616389233 
830,8290.253743381923,7814.076117574312,4547.393056534037,4076.2874660955804,23677.257592687245,5676.899937858183,5561.291645853572 
840,6637.001758240681,6732.125448276107,3747.6841383816527,4850.509434962417,13910.594097146468,5547.449738699645,6132.482247875153 
850,8014.309527540396,7052.490011467867,3276.714496209376,4684.273605103392,11266.396973422825,5848.3275118860465,6181.801856097499 
860,8736.293944023168,6847.797380058467,3330.7773430792654,4773.007336738199,9400.893221199882,6316.269372038319,6140.59070987802 
870,7443.852254433009,8914.690977297718,3301.1365354316777,4726.854805113716,8092.710714534226,5542.2696797487415,5785.682289565503 
880,8059.506199846384,6030.562898532664,2639.370212881676,5172.9399732755,6518.514887061184,5948.054589380664,5732.759921336721 
890,8693.414719258997,0.0,1662.8313036014315,4858.1090903890035,0,5996.812064562468,5664.381251928974 
900,7843.737020885961,0,875.492416442999,3503.3205139329257,0,4973.441512674178,5388.371186137011 
910,6088.18859240849,0,266.24051804651117,3117.895974042985,0,5187.522294716418,3660.5375850955074 
920,8305.766925634101,0,87.41837093775754,3442.710799615019,0,4484.928619945055,0 
930,8379.82493721437,0,78.67344980509166,3611.8607784064143,0,0,0 
940,8973.92839294502,0,83.0226708533168,4715.663856837442,0,0,0 
950,0.0,0,83.12636768912436,5296.301862353126,0,0,0 
960,0,0.0,463.592465434252,0,1857.1994212792881,0,0 
970,0,2266.6830070617043,1241.5877743748397,0.0,2925.2326956987995,0,0 
980,0,3560.5291706730436,2343.538476384562,835.152,3466.363172813597,0,0 
