time,tr_book_rate_service,tr_create_service,page,tr_manage_appointments,tr_realistic_flow,tr_book_service,tr_browse 
40,4681.095,735.509,5.98,445.377,687.659,1269.591,2355.31 
50,3471.896,735.509,5.75,445.377,687.659,1265.53,2355.31 
60,3100.254,735.509,5.75,445.377,687.659,839.977,2355.31 
70,2732.717,640.614,5.613,445.377,687.659,839.977,2355.31 
80,2732.717,640.614,5.613,445.377,687.659,839.977,2355.31 
90,2636.635,640.614,5.613,445.377,687.659,839.977,2355.31 
100,2636.635,640.614,5.613,434.369,687.659,839.977,2355.31 
110,2636.635,640.614,5.613,434.369,687.659,839.977,2355.31 
120,2636.635,640.614,5.613,434.369,687.659,839.977,2355.31 
130,1708.793,640.614,5.613,434.369,687.659,839.977,2355.31 
140,1708.793,640.614,5.613,434.369,687.659,839.977,2355.31 
150,1708.793,588.861,5.613,434.369,687.659,839.977,1814.512 
160,1708.793,588.861,5.613,430.75,687.659,839.977,1814.512 
170,1708.793,588.861,5.613,430.75,687.659,839.977,1814.512 
180,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
190,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
200,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
210,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
220,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
230,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
240,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
250,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
260,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
270,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
280,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
290,1708.793,588.861,5.56,430.75,687.659,822.614,1814.512 
300,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
310,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
320,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
330,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
340,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
350,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
360,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
370,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
380,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
390,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
400,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
410,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
420,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
430,1708.793,588.861,5.56,430.75,620.133,822.614,1814.512 
440,1708.793,588.861,5.56,430.75,620.133,784.126,1814.512 
450,1708.793,588.861,5.56,430.75,620.133,784.126,1814.512 
460,1708.793,588.861,5.56,430.75,620.133,784.126,1814.512 
470,1708.793,588.861,5.56,430.75,620.133,784.126,1814.512 
480,1708.793,588.861,5.56,430.75,620.133,784.126,1814.512 
490,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
500,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
510,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
520,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
530,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
540,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
550,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
560,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
570,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
580,1708.793,518.816,5.56,430.75,620.133,784.126,1371.055 
590,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
600,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
610,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
620,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
630,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
640,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
650,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
660,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
670,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
680,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
690,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
700,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
710,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
720,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
730,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
740,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
750,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
760,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
770,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
780,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
790,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
800,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
810,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
820,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
830,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
840,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
850,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
860,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
