time,connect,request 
0,1.185,2.895 
10,0.928,2.726 
20,0.928,2.523 
30,0.928,2.523 
40,0.778,2.523 
50,0.734,2.359 
60,0.734,2.359 
70,0.734,2.359 
80,0.734,2.359 
90,0.734,2.359 
100,0.734,2.359 
110,0.734,2.359 
120,0.734,2.359 
130,0.696,2.359 
140,0.696,2.359 
150,0.696,2.359 
160,0.696,2.359 
170,0.696,2.359 
180,0.696,2.359 
190,0.673,2.359 
200,0.673,2.359 
210,0.673,2.359 
220,0.673,2.359 
230,0.673,2.359 
240,0.673,2.359 
250,0.673,2.359 
260,0.673,2.359 
270,0.673,2.359 
280,0.673,2.359 
290,0.673,2.359 
300,0.553,2.359 
310,0.491,2.359 
320,0.491,2.359 
330,0.491,2.359 
340,0.491,2.269 
350,0.491,2.269 
360,0.491,2.269 
370,0.491,2.269 
380,0.491,2.269 
390,0.491,2.269 
400,0.491,2.269 
410,0.491,2.269 
420,0.491,2.269 
430,0.491,2.269 
440,0.491,2.269 
450,0.491,2.269 
460,0.491,2.269 
470,0.491,2.269 
480,0.491,2.269 
490,0.491,2.269 
500,0.491,2.269 
510,0.491,2.269 
520,0.491,2.269 
530,0.491,2.269 
540,0.491,2.269 
550,0.491,2.269 
560,0.491,2.269 
570,0.491,2.269 
580,0.491,2.269 
590,0.491,2.269 
600,0.491,2.269 
610,0.491,2.269 
620,0.491,2.269 
630,0.491,2.269 
640,0.491,2.269 
650,0.491,2.269 
660,0.491,2.269 
670,0.463,2.269 
680,0.463,2.269 
690,0.463,2.269 
700,0.463,2.269 
710,0.463,2.269 
720,0.463,2.269 
730,0.402,2.269 
740,0.402,2.269 
750,0.402,2.269 
760,0.402,2.269 
770,0.402,2.269 
780,0.402,2.269 
790,0.402,2.269 
800,0.402,2.269 
810,0.402,2.269 
820,0.402,2.269 
830,0.402,2.269 
840,0.402,2.269 
850,0.402,2.269 
860,0.402,2.269 
870,0.402,2.269 
880,0.402,2.269 
890,0.402,2.269 
900,0.402,2.269 
910,0.402,2.269 
920,0.402,2.269 
930,0.402,2.269 
940,0.402,2.269 
950,0.402,2.269 
960,0.402,2.269 
970,0.402,2.269 
980,0.402,2.269 
990,0.402,2.269 
1000,0.402,2.269 
1010,0.402,2.269 
1020,0.402,2.269 
1030,0.402,0.471 
1040,0.402,0.426 
1050,0.384,0.42 
1060,0.338,0.42 
1070,0.338,0.42 
1080,0.338,0.42 
1090,0.338,0.42 
1100,0.338,0.42 
1110,0.338,0.42 
1120,0.338,0.42 
1130,0.338,0.42 
1140,0.338,0.42 
1150,0.338,0.42 
1160,0.338,0.42 
1170,0.338,0.42 
1180,0.338,0.42 
1190,0.338,0.42 
1200,0.338,0.42 
1210,0.338,0.42 
1220,0.338,0.42 
1230,0.338,0.42 
1240,0.338,0.42 
1250,0.338,0.42 
1260,0.338,0.42 
1270,0.338,0.42 
1280,0.338,0.42 
1290,0.338,0.42 
1300,0.338,0.42 
1310,0.338,0.42 
1320,0.338,0.42 
1330,0.338,0.42 
1340,0.338,0.42 
1350,0.338,0.42 
1360,0.338,0.42 
1370,0.338,0.42 
1380,0.338,0.42 
1390,0.338,0.42 
1400,0.338,0.416 
1410,0.338,0.416 
1420,0.338,0.414 
1430,0.338,0.414 
1440,0.338,0.414 
1450,0.338,0.407 
1460,0.338,0.407 
1470,0.338,0.407 
1480,0.338,0.407 
1490,0.338,0.407 
1500,0.338,0.407 
1510,0.338,0.407 
1520,0.338,0.407 
1530,0.338,0.407 
1540,0.338,0.407 
1550,0.338,0.407 
1560,0.338,0.407 
1570,0.338,0.407 
1580,0.338,0.407 
1590,0.338,0.407 
1600,0.338,0.407 
1610,0.338,0.407 
1620,0.338,0.407 
1630,0.338,0.407 
1640,0.338,0.407 
1650,0.338,0.407 
1660,0.338,0.407 
1670,0.338,0.407 
1680,0.338,0.407 
1690,0.338,0.407 
1700,0.338,0.407 
1710,0.338,0.407 
1712,0.338,0.407 
