time,connect,request 
0,5.256,369.012 
10,5.256,369.012 
20,5.256,369.012 
30,5.256,518.503 
40,5.256,518.503 
50,5.256,525.518 
60,5.256,525.518 
70,5.256,525.518 
80,5.256,525.518 
90,5.256,525.518 
100,5.256,525.518 
110,5.256,835.173 
120,5.256,835.173 
130,5.256,835.173 
140,5.256,835.173 
150,5.256,835.173 
160,5.256,835.173 
170,5.256,835.173 
180,5.353,835.173 
190,5.353,835.173 
200,5.353,835.173 
210,5.353,835.173 
220,5.353,835.173 
230,5.353,1153.786 
240,25.978,1299.444 
250,25.978,1299.444 
260,25.978,1333.966 
270,25.978,1520.137 
280,25.978,1520.137 
290,25.978,1800.054 
300,25.978,1800.054 
310,25.978,1800.054 
320,25.978,1800.054 
330,25.978,1936.164 
340,25.978,2126.713 
350,25.978,2126.713 
360,25.978,2955.38 
370,25.978,2955.38 
380,25.978,2955.38 
390,25.978,2955.38 
400,25.978,2955.38 
410,25.978,2955.38 
420,25.978,2955.38 
430,25.978,2955.38 
440,25.978,2955.38 
450,25.978,2955.38 
460,25.978,2955.38 
470,25.978,3527.666 
480,25.978,4193.377 
490,25.978,4193.377 
500,25.978,4193.377 
510,25.978,4193.377 
520,25.978,4193.377 
530,25.978,4193.377 
540,25.978,4193.377 
550,25.978,4193.377 
560,25.978,4193.377 
570,25.978,4193.377 
580,25.978,4193.377 
590,25.978,4381.467 
600,25.978,4381.467 
610,25.978,4381.467 
620,25.978,4381.467 
630,25.978,4381.467 
640,25.978,4381.467 
650,25.978,4381.467 
660,25.978,4381.467 
670,25.978,4381.467 
680,25.978,4381.467 
