time,502,200,302 
470,79.7,136.7,45.1 
480,170.4,137.5,72.2 
490,124.7,155.6,98.2 
500,106.4,140.1,81.5 
510,151.3,148.4,79.9 
520,179.6,133.9,82.7 
530,187,135.5,85.4 
540,208.3,129.5,80.7 
550,195.9,133.5,87.6 
560,190.6,144.5,87.5 
570,159.9,143.9,88.2 
580,160.8,145.8,89.2 
590,165.5,136.9,77.5 
600,178.2,139.5,87.8 
610,158.5,144.7,89.8 
620,166.8,139.8,81 
630,184.9,140.5,80.7 
640,194.9,123.1,77.9 
650,122.8,141.4,94.3 
660,0,140.2,123 
670,0,16,27.3 
680,0,1.6,3 
